prediction,actual
2792.691637636377,1379.05
96.8452942369621,1378.93
1950.4607779824682,1378.81
1688.8204992305177,1378.66
3989.2702969065012,1378.31
3005.586978793016,1376.58
2089.493143090252,1374.27
1225.4073374574182,1373.35
5101.25467196583,1372.8
1451.5602182163686,1371.14
875.7342051431622,1370.84
2885.0901057278725,1370.34
436.4571270801977,1370.01
825.496786689976,1370.0
2113.722615326085,1368.77
9599.43179089197,1366.2
-1490.5496382214099,1366.1
1196.7111448173455,1364.58
2247.578180341773,1364.09
1640.17269128771,1362.84
1384.041310062937,1362.35
3035.6257959998666,1362.27
1955.495096632079,1361.28
304.30050894795306,1358.95
1218.4723811748922,1357.95
6428.295140860221,1356.9900000000002
652.1083360692445,1355.51
1149.4139667030504,1355.38
5584.405856082005,1355.34
2009.7277509061066,1353.83
652.8722072507792,1353.76
1697.688656643805,1352.75
956.9836342547194,1352.36
2933.169893797328,1352.0
2610.3988180930996,1351.37
-398.93077733488803,1351.09
3592.7023034010144,1349.67
1504.665874556133,1347.08
622.9651251787466,1346.97
2046.5271236175952,1342.25
2715.826674621042,1342.16
3.1062485777893727,1341.85
6607.206745895667,1340.15
-198.38154511006917,1339.63
1336.3851737240989,1339.54
137.572767961002,1339.41
-205.31865315231505,1339.38
-269.2606366332609,1339.05
416.15612507004425,1338.95
967.2208403268131,1336.09
-1358.2360226682447,1335.64
1661.9017357426742,1332.79
-623.1324525290865,1331.57
428.2225194759625,1329.93
2041.9475250046116,1328.95
2466.2166269296613,1328.94
809.0425615001442,1328.55
1432.971088281185,1328.0700000000002
241.1376428931781,1327.24
245.75520169642732,1326.35
2385.8903303839506,1326.03
1046.1683329872196,1325.29
4302.625833215778,1325.0
-190.45572559688662,1323.05
3941.3321721757948,1322.88
-145.10559588283343,1322.45
1381.3895827056365,1322.3
1363.5527986563359,1322.0700000000002
139.74949074588227,1320.6
1087.3598006685738,1319.82
135.73744209197935,1319.11
5717.121803852399,1318.84
6242.031508236986,1318.4
-261.57865404611687,1316.66
2762.025820392793,1316.53
-370.54553314496843,1316.07
1005.2200842840206,1314.45
734.6617360047921,1313.66
-1576.1439718549077,1313.24
2066.103462597521,1313.1
161.8596164060409,1312.37
-678.4749764680603,1311.41
2926.3697116763856,1308.53
4566.066658260245,1308.48
2247.5836278974384,1308.48
2553.981246533338,1308.1
1118.1290960883239,1307.5800000000002
980.9443576685918,1306.47
31.29470469700982,1305.63
1011.7461374320903,1303.91
1743.756097885845,1303.63
4405.551083319454,1303.49
1267.4866181047817,1302.05
1900.0282006377402,1301.84
-89.27541724804667,1301.78
3042.2262917211683,1301.44
-1891.619223134958,1300.28
242.98431306914017,1298.66
1691.2015787721662,1298.51
-591.5752938714569,1298.17
1886.7364957167129,1298.04
957.490230128171,1296.84
2565.303633018771,1295.39
1014.3262970729559,1295.27
1438.0646679701385,1291.75
1156.8196935729632,1291.52
4481.577707422541,1290.72
-192.9397090652662,1290.53
795.6606520475526,1290.34
3205.6234743630184,1287.42
-634.0357813627218,1285.22
675.8294143152946,1284.56
2088.5757015595977,1284.06
164.39187175537518,1282.85
978.1181242689597,1282.45
1538.7426408719843,1276.81
1897.7259871423005,1276.66
70.39239793803404,1276.31
-81.23852446068781,1275.25
3578.2708840123223,1274.76
186.98151999699292,1274.72
1913.6938913153303,1273.75
-609.6965530837192,1273.47
1070.0671344422435,1272.95
53.19224644658243,1272.8000000000002
316.20014824205987,1272.48
6520.999802609838,1272.0
-693.624144046543,1270.88
-520.0749011741915,1269.84
415.65374965656065,1269.05
4426.877037816976,1267.65
1287.895618808768,1267.41
1079.8864306965284,1267.21
1983.1391406339674,1265.82
42.84200017591135,1265.26
-460.23356319273967,1263.6
1489.6119289803953,1263.52
-1190.723651780778,1263.48
1330.7902279693535,1262.75
-1547.6958556596205,1262.0
2218.2830349878277,1261.26
1501.0737476220352,1260.86
1550.7387163589392,1260.51
1130.4185216189221,1260.51
782.5407872315085,1260.44
143.90314196329064,1259.74
3368.4771558148063,1259.5
2685.962286646436,1259.19
1887.515365381546,1259.06
345.65299648431676,1258.91
313.47379423213795,1256.83
-1137.7949664256805,1255.18
1101.20786594565,1254.83
639.9887013998058,1254.41
105.12819406974506,1254.21
311.07260384000455,1253.94
-1167.5672502431514,1253.22
15402.626271666108,1252.8
6061.811960534701,1252.8
211.5066883466376,1250.06
1162.3675617291906,1249.34
762.8529464769686,1248.04
440.6808523063942,1247.69
-947.900823947461,1247.61
215.77953639655675,1247.49
236.84207420032874,1247.16
1116.8134094343511,1245.97
2073.5100492421575,1244.15
1090.92025477144,1242.99
1710.8687225767317,1242.75
142.88366476460538,1242.56
-236.96607832202767,1240.25
1204.4924928041112,1240.0
-862.7012340430504,1239.04
1388.3517093062596,1234.11
3201.701258038922,1233.55
-1277.9060910704698,1232.92
3521.774342545076,1232.28
2353.5402545063016,1231.82
5349.6930578798,1231.5
3261.0704739864823,1231.03
2025.1592677201966,1230.29
0.4376552307314796,1230.02
-1109.4884377456726,1229.96
1130.4572902064317,1229.34
-847.5213384778039,1229.2
1827.6027048345713,1228.89
6363.531444279252,1227.5700000000002
90.9947591159688,1227.35
668.5516569975091,1226.85
1388.6403617375572,1226.49
1393.886651358656,1225.45
70.46032733132597,1225.36
-416.5277499485461,1224.99
230.34631816178896,1224.84
1227.8146102261123,1224.56
2419.81820795193,1221.57
-1983.340622943356,1220.77
1507.3405048392078,1217.63
-639.6512708869734,1216.66
1942.4480865799922,1216.54
2600.972028297044,1215.97
3880.120782752733,1215.95
545.2545909507777,1215.62
928.199141942897,1214.72
3470.410012098167,1213.95
2000.99017582546,1213.65
744.6912359574512,1213.26
5308.372988863313,1213.13
2380.093145471033,1212.95
699.071666616939,1212.84
1587.7906017127787,1212.35
5865.457286461626,1212.05
1141.4794712202643,1211.96
3289.1897482683544,1211.08
-97.04798786317144,1210.19
-430.50590617747804,1207.24
297.7780383647382,1206.11
1416.237831387495,1204.12
-769.209007078402,1203.86
1066.153570956256,1199.54
3394.8008627023273,1198.3
1649.437961897261,1198.09
-533.5463409235999,1197.03
3082.529422460957,1196.56
672.9497729555037,1195.88
860.8123965184863,1194.92
1195.4207369033825,1194.73
-1138.86315121608,1193.32
1483.7799990491906,1192.52
329.0167533091142,1192.36
3457.510973057638,1191.26
2884.3459531543594,1191.22
4405.209201400383,1189.38
-344.1815319523354,1188.43
1744.2947367002644,1186.18
-7.229134886218283,1185.98
-758.6007643610507,1185.46
-21.56667724946032,1185.17
-243.36139401598257,1185.02
157.46544503082657,1184.89
2614.2828601635015,1184.7
988.8276056630926,1183.7
1085.1198646688435,1182.38
3792.7518608737882,1182.22
1602.6525140465592,1180.34
715.900684934739,1180.23
1288.9053607874785,1179.95
106.88925948307758,1179.89
-69.3219845563076,1179.79
68.33080936805624,1178.78
813.8883780732278,1178.71
5037.095429432638,1177.4
1874.924165369221,1176.55
2296.8263601882873,1176.46
188.69471365638321,1176.19
1622.4797834380618,1175.88
1648.0949778897411,1174.8
3175.8215439279493,1174.71
-130.37759439444233,1174.58
2137.0861951678476,1174.15
583.6440750095336,1173.3
1588.3048840352913,1172.62
3482.7267409315605,1171.46
3216.4386152903453,1170.4
1606.400945109745,1169.68
-266.3768501766706,1168.45
-521.9997054570933,1168.45
5190.624462869595,1167.71
1940.3605611725,1167.5
-176.04241359928392,1166.92
2110.8949406931715,1166.39
1336.5199404187877,1166.23
-924.5872178295126,1163.45
2012.727750745243,1162.58
548.1895690405152,1161.9
3168.9290963418744,1161.27
716.5598196265788,1160.72
-60.04347087957922,1160.41
2293.8749526788188,1158.8
799.3661995620071,1158.27
638.5498248940492,1158.04
461.9767396758118,1156.32
2546.2129085561883,1155.84
3357.496987148311,1155.54
1366.7521694436223,1155.0300000000002
462.9574790662417,1153.88
4801.5323860991775,1152.62
1367.0793149685242,1152.06
1109.0026061130038,1149.99
1932.3662798889536,1149.87
-205.3907576612728,1149.64
1043.1471135259824,1147.26
3708.2486464277144,1146.96
1539.3057451981767,1145.6
779.9421080456686,1145.6
-437.32471232642297,1145.29
1625.7882778716191,1145.21
-331.80788893045536,1144.03
-1301.7722765500225,1143.85
-370.10420658184535,1143.6
447.7210835335509,1143.27
1341.555462170789,1143.27
2267.5804359811777,1142.49
-467.06146752150727,1141.5
-429.8495212468092,1141.24
-602.8295181733993,1140.27
1239.8360422740452,1140.16
2333.0097294295488,1139.86
1836.014199742852,1139.8300000000002
3145.8225291021295,1138.0
-437.0378335948244,1136.59
521.6106668864873,1135.7
5633.907415518222,1134.14
6437.948312831063,1133.25
1731.7109797396017,1132.3
1302.6841216273115,1132.06
1141.3597014954748,1131.97
687.676632083509,1131.56
3017.6045630319895,1131.28
386.6124428126931,1131.04
1358.1908073143632,1131.0
843.8699727646774,1130.57
993.090627052731,1129.88
3423.6407128721617,1128.66
2002.5345617369298,1128.44
-1189.886376375431,1127.93
-209.50569996314744,1127.65
96.87394656324999,1126.75
1608.5765660139668,1126.66
160.31061539803818,1125.17
1100.4854625053135,1125.15
6090.554180832059,1124.77
1287.2033547349383,1124.59
-301.8891099677004,1124.01
1329.259578116605,1123.75
120.99256401197056,1122.42
-85.16443976558992,1122.41
4705.4791909198275,1121.21
1303.514590337338,1121.16
2005.4097203189265,1120.79
1992.3398633926702,1120.74
1330.961592262339,1119.93
551.070616488043,1119.44
3045.2460979197567,1117.94
1447.4321317196072,1117.9
197.78408002520177,1117.85
-2059.3585756557577,1117.48
983.1650800212082,1117.1
984.3301391449761,1116.54
-289.48363615450944,1116.3
3435.3610582633673,1116.03
1600.4522095528564,1115.95
5486.664848541294,1114.72
2645.2848600780553,1113.34
-235.02750285993508,1111.62
-317.399277767082,1111.4
2445.3060587429522,1111.38
1201.3550478195734,1111.15
2489.993818628941,1109.96
-1138.6506789816535,1109.53
-1355.6702675758893,1109.4
90.87263679321575,1109.39
-1789.605831552399,1108.82
3262.7014953227654,1107.6
2324.860771295266,1107.58
-149.9828776018643,1107.46
3000.0631335607045,1107.38
599.2385826809775,1106.73
561.6963562096603,1106.19
1965.136138559185,1105.85
247.62523394116033,1104.23
1227.3417290600796,1100.88
634.7454580926924,1100.74
4269.092063793132,1098.59
926.7819504214331,1097.0
743.1416000090212,1095.76
330.20219854742953,1094.84
3761.9157964157166,1094.72
3304.293191725577,1092.83
135.2019775239421,1092.81
3448.9285520492645,1092.13
679.7434557833066,1090.23
2226.886177584671,1089.56
-753.7121443765061,1089.18
-1108.4976209265328,1089.18
2147.6396789000296,1088.88
-1152.2111447824336,1087.81
1304.9166630998131,1086.8
363.59707717303354,1086.34
2915.279095803539,1086.14
1711.287339603486,1086.1
-1405.8073222311145,1085.1
2232.876153826281,1084.17
63.53803018028398,1083.93
214.66470177611652,1082.92
1558.6082329043616,1082.55
3822.619273336646,1082.19
185.2695857232548,1080.96
548.167754342183,1080.76
444.5128364927057,1080.52
2908.3475040982,1080.0
3787.8725518037427,1079.81
1540.140517606432,1079.66
-641.8516146813192,1079.4
1048.4996953236562,1079.31
322.12444263742265,1079.26
323.21197232416637,1079.0
2790.8506979131653,1078.73
272.7001456355198,1077.81
1943.5087361430656,1077.71
309.9422865427813,1076.8
1939.469626931822,1075.73
547.9392317071134,1073.4
-975.5810079080027,1072.1
3851.110571768456,1072.06
1245.7322570387164,1071.24
877.5108825096332,1070.98
1497.0469371621034,1070.17
216.86720717210096,1068.89
-801.4351513280628,1068.0
2571.983430568846,1066.57
-1001.6266147762406,1065.35
-72.10437407188911,1063.77
3339.0565037091847,1063.76
-870.674483050019,1063.46
1131.645339836104,1063.0
-757.8990502902545,1062.61
314.63201202892793,1062.48
76.85821179821139,1062.15
3342.5894538241,1061.4
3150.619244005811,1061.27
553.7065240833517,1059.41
1486.8657687894656,1058.91
6860.0826639235165,1058.88
3143.2412551274597,1058.67
1572.5410068502547,1058.44
6.62810772823903,1057.7
108.49840903181985,1056.94
1746.9886320972605,1056.59
1872.0051990263528,1056.54
832.3527465805194,1054.17
-526.1921105662318,1053.49
2119.151539517444,1053.35
-893.3938662146827,1052.9
789.9943457165092,1052.87
800.9320602232649,1052.82
1308.2970371913652,1051.55
1376.1875024770688,1051.46
1036.7008749803258,1050.1
2051.22277692948,1049.79
-1543.6416040786087,1049.66
792.6713444039989,1049.37
1007.8534687931435,1049.15
-559.5322842605538,1048.67
3706.533100082066,1048.15
3637.7926409040156,1047.68
-131.35845998964714,1047.43
3139.8876039267443,1047.0
1374.4079626849343,1046.82
623.7458540172238,1045.77
506.18971144871,1045.74
63.275634724116756,1045.49
691.559761986552,1045.47
1844.4809075780397,1045.35
2368.6463314666457,1044.82
1352.9351135825482,1044.66
-2061.591798429585,1044.65
775.2680694827153,1044.3
2028.3553665912523,1043.85
3001.4170379954326,1043.29
-217.87484352852485,1042.63
-552.9209855181838,1042.55
-91.66468260332249,1042.19
1658.5522798502789,1041.21
-1051.7571908819186,1041.21
982.2626230176697,1039.85
276.4729864532813,1039.55
-2062.1196173833073,1039.27
-934.9907714509576,1037.28
1089.4826693906616,1036.58
1457.9693656815975,1035.49
-1040.2813523016007,1035.45
153.0980793797444,1035.1
3478.171335737347,1034.5
1118.0535326579175,1033.9
657.5247362381712,1032.95
-860.2799660804343,1032.73
-2257.7805198966835,1032.46
-220.15513207537504,1032.29
769.3464726561493,1032.13
-244.15065298457876,1031.87
3375.2167673802683,1031.02
-156.0533657573825,1030.0410000000002
-867.2741147159845,1029.21
421.7967202874197,1028.56
4489.531189980562,1028.0
461.0077793098138,1027.15
2.951668191852832,1026.18
207.63737688426988,1025.17
1988.8216406405754,1025.12
5189.708450646639,1025.1
-604.0132254151349,1024.16
1840.2715461766857,1023.29
1552.9861111264754,1023.11
101.97075815855146,1020.98
2511.4697265551104,1020.9
562.3191442783742,1020.74
71.53022240781661,1019.76
-820.559880940953,1019.44
1203.7834330216772,1019.02
1617.9906575853624,1018.71
-108.67302235658522,1017.53
657.1898865887284,1017.43
-413.6550701997712,1017.32
-880.893920936246,1016.61
-63.384355463033216,1015.74
2526.544561301811,1014.9
-1548.957960354957,1013.52
889.6651194554426,1013.26
-1727.0269071830046,1013.01
2966.6636751001734,1012.93
1219.2480068694128,1012.9
1779.1492006436379,1011.9
-135.15703163433955,1011.82
138.32608016218603,1011.58
1054.6291770295002,1011.5
-670.8277958485063,1011.49
37.19691349643257,1010.73
154.82532878964003,1009.73
121.25591367933751,1009.72
3980.9554850039735,1009.45
-170.6455936574163,1009.4
1442.6815706231441,1008.16
1309.9170108831906,1007.02
2940.8421570811015,1006.98
2579.1252509591486,1006.8
842.2706728742022,1006.54
2830.5597882402017,1006.53
1751.9789746021893,1006.22
-289.3378225585583,1004.72
-536.4261746303127,1003.88
3113.3003820496165,1003.72
2049.6822289980364,1003.04
788.956309279582,1002.49
1481.8567358058356,1002.48
-1775.7523236181742,1002.31
-53.56929351603134,1001.96
1539.255118775994,1001.81
591.8880564097974,1001.46
3081.1915970614837,1001.36
-510.3661637721605,1000.57
-251.18557787916723,1000.39
1212.445323718375,1000.27
1389.8689764588785,1000.27
2512.740651594956,1000.23
-836.9589111665416,1000.16
597.4148757581954,999.87
421.9611438042109,999.7
3655.389926767695,999.35
379.31041340038763,998.53
2542.086777527771,998.49
3733.468710200168,997.93
982.7217235055448,997.43
-454.5012736742783,995.65
-1052.81325732929,994.76
1091.3329156331017,994.33
-917.8338413779626,990.22
5162.501765986348,990.0
-969.7435891010196,989.22
887.9155879047693,989.17
1683.4542125877952,987.79
434.4005747418124,987.48
54.50033566060017,987.33
867.1665104592166,987.1
1909.0010055165194,986.73
-808.3327737036303,985.09
-771.2468784342627,984.57
-1195.5724693106624,983.37
-819.9691552379157,983.31
1140.8684904422178,981.18
-402.2401694045377,980.25
-389.24020949351507,979.8
5319.07008627574,979.2
1179.6299575064274,977.93
1302.6306316594428,977.17
-916.8843681804728,975.56
1701.042814798185,975.46
742.293161627729,975.23
-1369.1420056649922,974.79
-39.788965398100885,974.52
-561.2787323112696,973.88
330.1246342486143,973.47
-215.5786926091775,973.29
-461.9390980764888,971.74
1435.326124074682,971.22
4754.943412726281,969.12
669.2551465974441,968.64
1900.7935504327345,968.02
-152.91618012448987,967.44
213.6914982856328,967.22
3568.2043846597803,967.11
-1578.6585683467986,966.66
327.6320031386838,965.88
1729.9209553293563,965.58
445.3840154033883,965.2
729.3147122071603,965.0
-1098.8345581889646,964.83
2140.969175990216,964.68
513.0974423373547,964.55
700.6628248941861,962.87
-62.87781491075998,961.9
1608.7786107570475,961.67
233.4807876954959,961.49
-29.137157818600713,961.21
449.7112106220157,960.44
-1753.8578642642394,960.43
-1690.4343863185265,957.97
521.8068177608537,956.4
75.66992632988217,955.94
3085.6180658987087,955.5
4404.522387991872,955.41
-792.0653876463274,954.42
287.0040054173182,954.09
6736.251276545778,953.4
2279.7239155108864,952.25
1207.2653570835187,951.69
1073.6803808677764,950.75
2049.896483614263,949.9
-403.3372334928072,949.82
310.3721091982793,949.25
2026.1767597427101,949.22
178.47349449878945,949.11
812.2422649033708,948.93
1724.9882084813603,948.82
508.41845183949795,947.8
1119.6712001739502,947.75
3120.0107429388386,947.62
241.6205887581973,947.61
402.2433921771593,947.38
616.3344456968264,946.89
655.1339617447125,946.47
1201.7289232703515,946.38
78.10102670394062,944.13
274.9492980359307,944.1
2505.5451605592316,943.68
5858.4325479491945,942.75
1079.388871716223,942.08
1601.4294832660778,941.99
1885.4330967686653,941.62
560.7685900407647,941.25
-517.0244015330284,940.8
2026.6885691279967,940.09
1805.136404905341,939.02
611.7386863757787,939.0
1882.9237355838166,938.98
1280.7090627403213,938.27
1155.4170304592017,937.89
1747.74302161973,937.11
26.144137496146413,935.62
1611.253316654684,935.5
757.0913061563422,935.15
1576.1960418990304,935.03
1561.4380690364774,934.26
-693.580692509799,933.84
-238.603061381118,933.55
735.599164929904,933.42
1384.7275803610628,932.6
-1818.409009218791,931.43
931.0616951630211,931.12
-412.71622477584947,931.08
688.7810446513971,931.01
1827.978582381279,929.89
-933.7106224653012,928.25
3222.965172235348,928.24
-206.5211719659362,927.35
-659.4484057817529,927.28
1505.93660327436,927.03
2831.1290102499056,925.41
-62.06223628798955,925.24
4461.511532101779,924.6
2067.487154037273,924.48
394.54689733460606,924.36
419.9372807896936,923.98
4025.486758496802,923.58
1521.911093996146,922.53
-862.9912457798996,922.39
-507.75696034374437,922.1
3029.5175924506575,921.82
594.356125646924,921.49
-1040.4746706794544,921.37
1540.4355568895976,921.08
1605.1964544226437,920.81
1151.0677564874068,920.46
42.29084153133704,920.05
1295.487810877229,919.61
8475.450218071172,919.6
-1175.2228818322078,919.25
337.11573334195293,918.98
773.0978722455097,917.7
681.3559717783555,917.43
240.52406181822744,917.34
2289.4919071794993,916.5
-125.60499452766726,915.56
585.2561251937166,915.28
1958.5899161207626,914.96
-1183.3454968061887,914.93
-393.6360358150364,913.6
1318.0037778964052,913.19
1400.0953389389529,911.26
4254.407831418208,910.99
261.91805661099124,910.72
-285.93419383504056,909.5
1070.3139622862404,909.36
641.4632268214037,908.46
-580.6610358570878,908.0
2178.025137527621,906.23
2093.0339903469903,904.33
-946.0167282043299,903.75
2563.3461649053766,902.8
1565.1968697986244,902.42
1061.8475892267884,902.4
829.1264902178393,902.32
6173.773607391037,902.28
181.43720632119965,902.22
2435.491219434036,902.07
-705.3393584575132,901.3
-599.9366054294799,900.11
674.0873045786294,899.51
-673.5850983662774,899.46
821.5685284393394,898.96
-1693.7679111218167,898.87
1238.8571148949948,897.38
4226.200425137261,896.73
-355.1537971226395,896.6
2441.87508851085,895.84
1163.8351571607561,895.76
3059.8637171157825,895.62
-1143.0141093030293,894.4100000000001
1247.2841396117242,894.1
-1064.0218044094488,892.47
1525.7018155648327,892.1800000000001
3926.378987184462,892.16
706.9049681848838,891.34
1024.9621538863307,891.32
454.8924172775311,891.27
-2.6995254353007,891.26
1617.2370514347633,890.94
1499.3600678456587,890.14
1190.8699702356348,889.37
2001.3144871337033,888.86
-497.1498340862763,887.95
-530.8540093194684,887.6700000000001
-116.39936773512392,885.53
2047.4025858619962,885.2
-617.4353780215748,885.19
5663.413290671932,885.0
1364.6552959883934,884.32
6.0950078988134635,884.1800000000001
113.17770655251742,884.08
133.40942063428994,883.63
1007.4120293845394,882.58
-106.52087631945236,882.1
427.88103459364515,881.35
665.5121834400486,880.81
1013.539250676953,879.0300000000001
726.2640412805222,878.72
1519.6895860110433,878.55
-1233.3993602889805,877.7
958.8435322472342,877.44
878.4961871678497,877.3100000000001
-409.551024847378,876.92
-37.85464736116754,876.52
-483.69789267281226,875.88
2133.3727043662243,875.1500000000001
965.5735474988535,874.59
3044.095426693173,873.4300000000001
1604.8465982641153,870.6800000000001
925.8700296939197,870.09
-1116.872998108531,869.51
1039.839293350025,868.95
4327.019217798191,868.77
435.3780616118822,868.37
-238.69298697357334,867.38
550.5916502294824,865.6
-346.26218898011086,865.17
-164.9443945147221,864.81
-482.83395303148524,864.21
3321.9283454937495,862.88
6666.699048151525,862.42
2438.909039612113,862.21
615.1192932314069,860.58
-244.7729134415208,860.41
-1349.680131589189,860.12
1826.4403248339572,859.1800000000001
1294.1382946162867,858.94
-1426.5958245913114,856.01
-115.66234675473635,855.66
-679.3348177604075,855.46
-367.4563142209264,855.38
2584.95017471971,854.58
-1030.3972597643676,854.1500000000001
-1124.2476938763584,854.13
-686.7217625322088,852.5
332.9135991665353,852.15
275.39608371680583,851.31
-148.52016596662406,851.01
1001.4152661886993,850.1800000000001
-128.9931906190974,849.77
3205.350006548064,849.14
-342.842062288805,848.55
-826.7287483791326,848.33
1127.9826723659053,848.09
969.3521472786405,847.76
-119.92495886012932,847.44
-1227.9371478083171,847.41
892.9494807159465,846.87
1363.9980328337315,846.61
1085.7049986428958,846.55
-428.21738813047523,844.2
820.7518564420361,844.12
-912.5098072868207,843.74
4059.018137863319,842.74
-89.39876337487559,842.46
418.4501694528176,842.41
4826.451606854918,842.4000000000001
-635.4419187935733,842.39
-763.2714536104231,842.3299999999999
-1063.3192597400391,842.01
1440.6964435594723,841.7
205.6819087823825,841.64
135.88293696360392,841.2
2649.5801254298176,840.75
613.7923443970153,840.24
1354.665213484395,840.08
-231.16334508653262,840.0500000000001
629.591016893996,839.14
176.50592300120175,838.57
3116.502478095107,838.51
-1755.576640387942,836.79
283.1607119756154,836.69
2698.625982263814,836.3
4439.527829292727,835.96
262.42630448216823,835.46
5042.513310561478,835.2
1644.4845331786792,835.1800000000001
1489.6173787785208,834.4399999999999
1527.6998509963246,834.4
101.99222463052499,833.91
-58.636757326718225,833.78
-863.5333073824902,833.5300000000001
1233.4994278892725,833.49
-1295.0658421219941,833.22
-773.8935064042157,831.4399999999999
2834.2117102980365,830.96
569.3972428633776,830.1800000000001
565.9324404331297,829.41
-1592.8407533792802,829.25
-434.36733323732085,828.8100000000001
175.14633295056512,828.5500000000001
-302.57830075884317,828.21
1193.033187560873,828.0699999999999
211.70430383905628,827.83
930.5418778220966,826.96
-857.8390686306211,826.88
-12.653390133075845,824.9200000000001
2264.775541732144,824.7
210.3364289794389,824.28
513.9173893337702,823.61
-777.4911511299034,823.53
1017.659721516739,822.57
1069.7701815883902,821.73
-395.3040026733968,821.16
-907.1431436004303,821.1
10113.121750309969,819.5
977.8890058880945,819.46
-348.82582441809177,819.45
920.7285796306048,819.01
189.2188767605063,817.25
294.3470387368028,816.9300000000001
2483.473658030786,816.73
871.1268605420822,816.54
1668.1203715361783,815.9000000000001
-96.50834831748944,815.77
-1244.8120000382755,815.69
1999.8059634409894,814.84
2111.430635997794,814.07
-32.8862487091036,813.88
433.7256485369043,813.48
-917.5447532259453,813.3
1624.1507602290058,812.82
-157.42035238464146,812.21
3929.3705990396948,810.98
-196.7604347592926,809.28
-377.9086595615729,808.9200000000001
-380.57182031837567,808.73
2788.0474419210786,808.5
2592.9612202052476,807.74
-206.6201751794242,807.06
8866.842402631502,805.4499999999999
3646.215791557406,804.17
1135.1356938767165,802.68
-391.4588514516713,801.51
-1131.2451591998488,801.3100000000001
371.2660671743613,801.15
1481.2429478452032,800.65
253.60040920228005,800.1800000000001
1862.1203584288633,800.09
367.6176869725328,799.9
-1322.6442633467907,799.9
1147.3328254490532,799.6600000000001
649.6277418135578,799.13
102.27048037419638,797.96
6977.505227615612,797.85
1260.4360100358922,797.59
63.33515958719039,796.99
-28.383165901034317,796.38
213.537341838278,795.85
-772.1105711462503,795.12
527.7927395546442,794.42
2852.9006234786784,794.41
206.48931555550058,793.1
1962.2399981782262,792.51
51.53601977561584,792.15
1090.3921370452035,791.97
-181.2637095365319,791.85
-835.4688677040352,790.35
882.2975287994819,789.89
8.17374757689424,789.6
-911.0955431302898,789.6
370.97327170516564,789.02
-679.7378400552711,788.8100000000001
961.581365784017,787.85
-500.2139085778359,787.52
-1483.0479569903057,786.59
3668.252632454501,786.5699999999999
889.9020528477245,786.14
874.2921604153553,785.37
2093.216122376059,784.58
-767.5107380995321,784.2
902.442725489202,783.96
913.5176397806154,783.02
-724.9736939781993,782.95
1162.2423916090079,782.37
3814.2426173125923,782.3
68.49334596822186,781.91
695.5020226480364,781.28
1867.1306767966337,781.05
-541.8587118897175,780.4
145.72160126373075,779.96
188.5711220689784,779.5699999999999
594.9111979150904,779.43
6.000301134368897,779.03
-17.48212811038138,778.5
-877.2715113089458,777.79
2244.139710004874,777.6600000000001
4090.4757024031996,777.6
-456.8065029836288,777.53
165.4552722587657,777.11
2407.2630530904175,777.02
-830.9047763011965,777.01
1141.2413239607206,777.0
-1526.872031515159,776.8100000000001
681.2159039450834,776.7
727.0270532372641,776.54
-114.10198003341122,776.25
-414.4406098120133,776.03
-1543.8971029921445,775.85
107.1787470010214,774.9000000000001
3039.2870187119806,774.6
-647.4149870786513,774.52
2277.0508144123532,774.06
-114.48157229482726,773.16
-310.5226103574953,773.03
1409.4613675153241,773.01
1801.6493969691808,772.84
-192.1815663479415,772.59
4.986033153469236,772.23
5129.6515371015,771.38
-25.321367089554197,771.3
973.6623827540338,771.2
3331.964571336833,770.9100000000001
-55.75490922485412,770.88
173.94349446077462,770.86
-506.49045195214217,770.42
323.751219142771,770.26
-938.8799177890328,769.9200000000001
-2034.613332493456,769.8100000000001
819.3155540300917,769.61
-635.1735671100366,769.2
-473.93090491732227,768.88
-1023.1721720937734,768.24
-600.2301723393525,768.15
37.04659273293203,767.32
-987.5016975560302,766.85
660.4354253632036,766.42
2341.775162094431,765.86
714.6843273789187,764.82
265.8455886274287,764.59
42.96186663245712,764.52
-250.21971343756832,764.34
-801.8565687328285,763.28
477.3209805884734,762.75
-1033.175834195737,762.74
2119.4627004445397,762.3100000000001
1938.1915703612144,761.27
-1868.2179508123543,760.59
-47.15484473842628,760.21
-957.1655009971346,759.1700000000001
-225.97145461541388,759.07
790.2302359675082,758.99
3028.258646600831,758.8199999999999
373.5366839876308,758.29
-245.26510166608716,756.82
3074.397381480818,756.64
1820.5151524546036,755.95
631.7138784531464,755.41
-1210.4459967761786,754.64
1244.1330464464436,753.5600000000001
-194.0682556052799,752.6
470.8371214993075,751.5
2930.844725937443,750.09
-740.0680207463022,749.87
876.6538140143077,749.4300000000001
-1068.6367320275624,749.1
6345.346228455655,748.5799999999999
315.02937682180783,748.5
1326.9119526360128,748.46
2193.1094874238725,747.55
679.6863343552554,747.031
577.6566391603668,746.92
-450.97968772797685,746.36
-574.9178355073242,745.88
-302.65070203761474,745.5
196.11224122499948,744.8
2340.320926891042,744.44
1954.232230227857,744.02
551.0984318210751,743.9
-1417.2741676099179,743.53
-171.62844382402568,743.17
2489.55554484837,743.0
46.16534161800894,742.9000000000001
1508.605261424469,741.85
-165.60855291665052,741.54
125.41938625082281,740.89
5018.700349266254,740.26
-1598.7785884383097,739.22
2351.5568185230263,739.1999999999999
2093.109268593256,739.14
1621.571751799085,739.07
