Customer ID,Customer_ID,recency_days,frequency,monetary,row_count,avg_revenue,return_rate,outlier_rate 
row_5343,row_5343,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5344,row_5344,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5345,row_5345,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5346,row_5346,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5347,row_5347,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5348,row_5348,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5349,row_5349,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_535,row_535,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5350,row_5350,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5351,row_5351,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5352,row_5352,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5353,row_5353,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5354,row_5354,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5355,row_5355,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5356,row_5356,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5357,row_5357,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5358,row_5358,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5359,row_5359,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_536,row_536,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5360,row_5360,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5361,row_5361,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5362,row_5362,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5363,row_5363,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5364,row_5364,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5365,row_5365,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5366,row_5366,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5367,row_5367,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5368,row_5368,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5369,row_5369,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_537,row_537,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5370,row_5370,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5371,row_5371,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5372,row_5372,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5373,row_5373,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5374,row_5374,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5375,row_5375,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5376,row_5376,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5377,row_5377,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5378,row_5378,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5379,row_5379,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_538,row_538,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5380,row_5380,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5381,row_5381,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5382,row_5382,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5383,row_5383,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5384,row_5384,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5385,row_5385,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5386,row_5386,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5387,row_5387,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5388,row_5388,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5389,row_5389,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_539,row_539,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5390,row_5390,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5391,row_5391,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5392,row_5392,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5393,row_5393,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5394,row_5394,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5395,row_5395,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5396,row_5396,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5397,row_5397,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5398,row_5398,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5399,row_5399,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_54,row_54,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_540,row_540,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5400,row_5400,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5401,row_5401,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5402,row_5402,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5403,row_5403,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5404,row_5404,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5405,row_5405,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5406,row_5406,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5407,row_5407,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5408,row_5408,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5409,row_5409,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_541,row_541,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5410,row_5410,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5411,row_5411,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5412,row_5412,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5413,row_5413,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5414,row_5414,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5415,row_5415,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5416,row_5416,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5417,row_5417,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5418,row_5418,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5419,row_5419,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_542,row_542,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5420,row_5420,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5421,row_5421,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5422,row_5422,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5423,row_5423,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5424,row_5424,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5425,row_5425,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5426,row_5426,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5427,row_5427,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5428,row_5428,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5429,row_5429,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_543,row_543,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5430,row_5430,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5431,row_5431,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5432,row_5432,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5433,row_5433,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5434,row_5434,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5435,row_5435,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5436,row_5436,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5437,row_5437,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5438,row_5438,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5439,row_5439,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_544,row_544,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5440,row_5440,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5441,row_5441,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5442,row_5442,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5443,row_5443,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5444,row_5444,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5445,row_5445,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5446,row_5446,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5447,row_5447,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5448,row_5448,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5449,row_5449,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_545,row_545,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5450,row_5450,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5451,row_5451,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5452,row_5452,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5453,row_5453,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5454,row_5454,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5455,row_5455,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5456,row_5456,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5457,row_5457,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5458,row_5458,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5459,row_5459,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_546,row_546,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5460,row_5460,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5461,row_5461,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5462,row_5462,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5463,row_5463,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5464,row_5464,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5465,row_5465,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5466,row_5466,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5467,row_5467,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5468,row_5468,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5469,row_5469,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_547,row_547,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5470,row_5470,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5471,row_5471,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5472,row_5472,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5473,row_5473,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5474,row_5474,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5475,row_5475,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5476,row_5476,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5477,row_5477,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5478,row_5478,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5479,row_5479,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_548,row_548,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5480,row_5480,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5481,row_5481,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5482,row_5482,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5483,row_5483,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5484,row_5484,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5485,row_5485,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5486,row_5486,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5487,row_5487,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5488,row_5488,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5489,row_5489,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_549,row_549,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5490,row_5490,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5491,row_5491,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5492,row_5492,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5493,row_5493,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5494,row_5494,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5495,row_5495,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5496,row_5496,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5497,row_5497,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5498,row_5498,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5499,row_5499,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_55,row_55,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_550,row_550,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5500,row_5500,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5501,row_5501,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5502,row_5502,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5503,row_5503,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5504,row_5504,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5505,row_5505,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5506,row_5506,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5507,row_5507,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5508,row_5508,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5509,row_5509,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_551,row_551,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5510,row_5510,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5511,row_5511,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5512,row_5512,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5513,row_5513,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5514,row_5514,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5515,row_5515,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5516,row_5516,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5517,row_5517,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5518,row_5518,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5519,row_5519,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_552,row_552,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5520,row_5520,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5521,row_5521,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5522,row_5522,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5523,row_5523,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5524,row_5524,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5525,row_5525,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5526,row_5526,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5527,row_5527,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5528,row_5528,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5529,row_5529,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_553,row_553,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5530,row_5530,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5531,row_5531,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5532,row_5532,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5533,row_5533,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5534,row_5534,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5535,row_5535,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5536,row_5536,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5537,row_5537,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5538,row_5538,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5539,row_5539,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_554,row_554,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5540,row_5540,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5541,row_5541,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5542,row_5542,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5543,row_5543,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5544,row_5544,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5545,row_5545,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5546,row_5546,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5547,row_5547,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5548,row_5548,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5549,row_5549,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_555,row_555,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5550,row_5550,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5551,row_5551,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5552,row_5552,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5553,row_5553,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5554,row_5554,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5555,row_5555,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5556,row_5556,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5557,row_5557,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5558,row_5558,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5559,row_5559,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_556,row_556,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5560,row_5560,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5561,row_5561,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5562,row_5562,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5563,row_5563,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5564,row_5564,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5565,row_5565,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5566,row_5566,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5567,row_5567,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5568,row_5568,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5569,row_5569,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_557,row_557,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5570,row_5570,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5571,row_5571,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5572,row_5572,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5573,row_5573,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5574,row_5574,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5575,row_5575,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5576,row_5576,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5577,row_5577,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5578,row_5578,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5579,row_5579,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_558,row_558,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5580,row_5580,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5581,row_5581,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5582,row_5582,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5583,row_5583,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5584,row_5584,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5585,row_5585,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5586,row_5586,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5587,row_5587,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5588,row_5588,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5589,row_5589,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_559,row_559,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5590,row_5590,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5591,row_5591,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5592,row_5592,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5593,row_5593,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5594,row_5594,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5595,row_5595,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5596,row_5596,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5597,row_5597,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5598,row_5598,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5599,row_5599,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_56,row_56,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_560,row_560,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5600,row_5600,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5601,row_5601,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5602,row_5602,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5603,row_5603,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5604,row_5604,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5605,row_5605,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5606,row_5606,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5607,row_5607,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5608,row_5608,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5609,row_5609,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_561,row_561,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5610,row_5610,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5611,row_5611,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5612,row_5612,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5613,row_5613,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5614,row_5614,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5615,row_5615,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5616,row_5616,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5617,row_5617,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5618,row_5618,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5619,row_5619,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_562,row_562,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5620,row_5620,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5621,row_5621,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5622,row_5622,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5623,row_5623,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5624,row_5624,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5625,row_5625,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5626,row_5626,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5627,row_5627,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5628,row_5628,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5629,row_5629,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_563,row_563,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5630,row_5630,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5631,row_5631,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5632,row_5632,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5633,row_5633,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5634,row_5634,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5635,row_5635,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5636,row_5636,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5637,row_5637,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5638,row_5638,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5639,row_5639,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_564,row_564,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5640,row_5640,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5641,row_5641,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5642,row_5642,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5643,row_5643,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5644,row_5644,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5645,row_5645,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5646,row_5646,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5647,row_5647,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5648,row_5648,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5649,row_5649,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_565,row_565,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5650,row_5650,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5651,row_5651,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5652,row_5652,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5653,row_5653,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5654,row_5654,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5655,row_5655,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5656,row_5656,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5657,row_5657,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5658,row_5658,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5659,row_5659,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_566,row_566,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5660,row_5660,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5661,row_5661,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5662,row_5662,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5663,row_5663,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5664,row_5664,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5665,row_5665,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5666,row_5666,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5667,row_5667,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5668,row_5668,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5669,row_5669,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_567,row_567,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5670,row_5670,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5671,row_5671,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5672,row_5672,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5673,row_5673,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5674,row_5674,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_5675,row_5675,0.0,1.0,0.0,1.0,0.0,0.0,0.0
