survey_id,source_status,country_code,country_name,survey_year,wb_region,province_code,province_name,thai_region,firm_id,strata_region,strata_size,strata_sector,industry_isic_like,legal_status,years_operating,permanent_full_time_workers,temporary_workers,female_full_time_workers_pct,female_top_manager,female_ownership,foreign_ownership_pct,private_domestic_ownership_pct,state_ownership_pct,exporter_direct,direct_exports_pct_sales,indirect_exports_pct_sales,annual_sales_million_thb,sales_growth_pct,capacity_utilization_pct,labor_productivity_thb_per_worker,uses_email,has_website,uses_digital_payments,introduced_new_product,has_international_quality_certification,uses_foreign_licensed_technology,formal_training,power_outages_count_year,losses_due_power_outages_pct_sales,generator_owned,water_insufficiencies_count_year,days_to_get_electricity,days_to_get_construction_permit,days_to_clear_exports_customs,senior_management_time_regulation_pct,informal_payments_expected,security_costs_pct_sales,losses_due_theft_pct_sales,checking_savings_account,line_of_credit_or_loan,loan_rejected_recently,working_capital_financed_by_banks_pct,working_capital_financed_by_supplier_credit_pct,investment_financed_by_banks_pct,collateral_required,collateral_value_pct_loan,tax_rate_obstacle,tax_administration_obstacle,customs_trade_regulations_obstacle,labor_regulations_obstacle,inadequately_educated_workforce_obstacle,access_to_finance_obstacle,electricity_obstacle,transport_obstacle,political_instability_obstacle,corruption_obstacle,informal_competition_obstacle,practices_of_informal_competitors_pct,court_system_obstacle,crime_theft_disorder_obstacle,province_gpp_per_capita_proxy_thb,province_population_proxy_million,province_agriculture_share_proxy,province_industry_share_proxy,province_services_share_proxy,province_urbanization_proxy,weight
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-40,Lamphun,North,THA-40-003,North,small,manufacturing,fabricated_metals,partnership,21,20,1,37.1,0,1,9.1,90.9,0,0,0.0,0.0,2.36,6.2,74.8,118034,0,0,1,0,0,0,0,8.8,2.07,0,5.6,25,50,3,9.8,0,0.74,0.99,1,0,0,15.4,13.9,15.5,0,,0,0,0,0,0,0,1,0,0,0,0,41.3,0,0,88200,0.4,0.16,0.44,0.4,0.46,0.6221
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-40,Lamphun,North,THA-40-004,North,small,manufacturing,construction_materials,limited_company,19,25,2,38.8,0,0,9.1,90.9,0,0,0.0,0.0,3.07,7.1,75.5,122993,1,1,0,0,0,0,0,9.2,1.78,0,4.4,23,36,3,7.7,0,1.02,0.61,1,1,0,37.0,7.0,41.8,1,159.7,0,0,0,0,1,1,0,0,0,0,0,39.3,0,0,88200,0.4,0.16,0.44,0.4,0.46,0.4898
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-40,Lamphun,North,THA-40-005,North,small,manufacturing,food_products,sole_proprietorship,24,17,1,36.3,0,0,9.1,90.9,0,0,0.0,0.0,3.35,7.1,67.0,197297,1,1,1,1,0,1,0,9.6,2.63,0,5.1,27,35,3,11.4,0,1.42,0.94,0,1,0,39.2,7.3,41.7,0,145.2,0,0,0,0,0,0,1,1,0,1,0,42.4,0,1,88200,0.4,0.16,0.44,0.4,0.46,0.5546
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-40,Lamphun,North,THA-40-006,North,small,services,transport_logistics,partnership,17,15,1,35.5,0,0,9.1,90.9,0,0,0.0,0.0,3.09,3.2,74.2,206219,1,0,1,0,0,0,0,9.1,1.97,0,5.8,24,37,3,9.0,0,0.91,0.63,0,0,0,16.1,10.6,13.1,0,,0,0,0,1,1,0,0,1,0,0,1,41.7,0,0,88200,0.4,0.16,0.44,0.4,0.46,0.5472
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-40,Lamphun,North,THA-40-007,North,small,manufacturing,chemicals_plastics,limited_company,2,27,3,32.9,0,0,9.1,90.9,0,0,0.0,0.0,3.65,7.0,70.6,135209,1,0,1,1,0,0,0,9.1,2.24,1,4.7,21,40,4,9.5,0,1.5,0.86,0,1,0,34.4,5.6,37.8,1,147.4,1,0,0,0,0,1,0,0,0,0,0,43.3,0,0,88200,0.4,0.16,0.44,0.4,0.46,0.4082
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-40,Lamphun,North,THA-40-008,North,medium,manufacturing,fabricated_metals,sole_proprietorship,28,56,3,34.5,0,0,9.1,90.9,0,0,0.0,0.0,8.32,4.0,75.1,148534,0,0,1,0,0,0,0,9.2,2.4,0,4.7,24,51,5,8.9,0,1.1,0.34,0,0,1,23.0,10.0,17.0,0,,0,1,0,0,1,0,1,0,0,0,0,42.7,0,0,88200,0.4,0.16,0.44,0.4,0.46,0.5482
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-40,Lamphun,North,THA-40-009,North,medium,manufacturing,construction_materials,partnership,24,73,5,39.5,0,0,9.1,90.9,0,0,0.0,0.0,11.29,4.9,67.2,154686,1,0,1,1,0,0,0,8.8,1.64,0,4.4,26,44,5,10.3,0,1.03,0.82,1,0,0,17.8,8.9,15.9,0,,0,0,0,0,0,0,1,1,0,0,1,39.1,0,0,88200,0.4,0.16,0.44,0.4,0.46,0.6768
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-40,Lamphun,North,THA-40-010,North,small,manufacturing,food_products,limited_company,13,31,3,33.6,0,0,9.1,90.9,0,0,0.0,0.0,3.94,7.6,74.0,127196,1,1,0,0,0,0,0,9.6,2.4,0,5.4,22,50,7,7.5,0,1.49,0.31,1,0,0,15.7,14.2,16.4,0,,0,0,0,0,0,0,0,0,0,0,1,41.4,0,0,88200,0.4,0.16,0.44,0.4,0.46,0.4966
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-41,Lampang,North,THA-41-001,North,small,services,hotel_restaurant,sole_proprietorship,13,19,2,38.1,0,0,6.2,93.8,0,0,0.0,0.0,3.18,3.5,65.9,167427,1,1,1,0,0,0,1,10.8,2.46,1,5.0,28,39,3,9.7,1,1.05,0.69,1,1,0,38.3,16.7,36.5,0,154.8,0,1,0,1,1,0,0,0,0,0,1,41.6,0,0,72100,0.73,0.28,0.2,0.52,0.4,1.2024
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-41,Lampang,North,THA-41-002,North,small,services,transport_logistics,partnership,22,26,2,40.3,0,0,6.2,93.8,0,0,0.0,0.0,3.23,4.1,73.3,124060,1,1,0,1,0,0,0,9.9,2.62,0,6.5,21,41,4,9.0,0,1.32,0.37,0,1,0,37.7,16.7,36.8,1,158.9,1,1,0,0,0,0,0,0,0,0,0,40.7,0,0,72100,0.73,0.28,0.2,0.52,0.4,0.9205
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-41,Lampang,North,THA-41-003,North,small,services,retail_trade,limited_company,10,30,4,39.7,0,1,6.2,93.8,0,0,0.0,0.0,4.16,8.6,67.4,138712,1,0,1,0,0,0,0,9.5,1.87,0,5.0,27,47,6,9.5,0,1.3,0.64,1,0,0,22.1,16.5,11.9,0,,0,1,0,0,0,0,0,0,0,0,0,42.5,0,1,72100,0.73,0.28,0.2,0.52,0.4,1.2461
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-41,Lampang,North,THA-41-004,North,small,services,retail_trade,sole_proprietorship,10,20,2,39.8,0,0,6.2,93.8,0,0,0.0,0.0,2.46,1.1,72.8,122901,1,1,0,0,0,0,1,9.8,2.62,1,5.1,24,52,3,9.2,0,0.97,1.06,1,1,0,37.5,11.1,36.5,1,153.5,0,0,0,1,1,1,0,0,0,0,1,45.3,0,0,72100,0.73,0.28,0.2,0.52,0.4,1.0355
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-41,Lampang,North,THA-41-005,North,small,services,hotel_restaurant,partnership,2,20,3,42.1,0,0,6.2,93.8,0,0,0.0,0.0,2.57,0.9,72.5,128317,0,1,0,0,0,0,0,9.5,2.22,1,5.4,24,42,7,7.5,0,1.07,0.63,1,0,1,20.1,14.7,16.4,0,,0,1,1,0,1,1,0,0,1,0,0,44.7,0,0,72100,0.73,0.28,0.2,0.52,0.4,0.9146
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-41,Lampang,North,THA-41-006,North,small,services,business_services,limited_company,14,18,2,36.8,0,1,6.2,93.8,0,0,0.0,0.0,3.13,3.8,71.2,173927,1,1,1,1,0,0,0,11.0,2.37,0,6.5,23,44,5,9.8,0,0.72,0.71,0,1,0,37.5,9.2,34.5,1,166.2,0,0,0,0,0,0,0,0,0,0,0,43.2,0,0,72100,0.73,0.28,0.2,0.52,0.4,0.8309
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-41,Lampang,North,THA-41-007,North,small,services,business_services,sole_proprietorship,22,21,2,42.0,1,0,6.2,93.8,0,0,0.0,0.0,3.88,0.9,66.3,184929,1,0,1,0,0,0,0,9.9,1.88,0,5.3,26,50,3,10.4,1,1.11,0.73,1,1,0,36.8,16.8,40.8,1,146.9,1,1,0,0,0,1,0,1,0,1,1,41.5,0,0,72100,0.73,0.28,0.2,0.52,0.4,0.906
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-41,Lampang,North,THA-41-008,North,medium,services,retail_trade,partnership,21,51,3,37.4,0,0,6.2,93.8,0,0,0.0,0.0,8.96,3.8,65.7,175736,1,0,1,1,0,0,0,10.8,2.83,0,5.7,25,37,6,8.4,0,1.12,1.0,1,1,0,33.7,9.7,33.0,1,159.6,1,0,1,0,0,0,0,0,0,1,1,42.2,0,0,72100,0.73,0.28,0.2,0.52,0.4,1.1828
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-41,Lampang,North,THA-41-009,North,medium,manufacturing,food_products,limited_company,26,89,7,36.3,1,1,6.2,93.8,0,0,0.0,0.0,17.3,2.0,64.7,194424,1,0,1,0,0,0,0,10.7,2.01,0,6.0,25,39,5,11.4,0,1.19,0.97,1,0,0,20.7,8.3,13.6,0,,0,0,0,0,0,1,0,0,0,0,0,44.6,0,1,72100,0.73,0.28,0.2,0.52,0.4,0.8039
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-41,Lampang,North,THA-41-010,North,small,services,transport_logistics,sole_proprietorship,21,14,1,37.9,0,0,6.2,93.8,0,0,0.0,0.0,1.9,6.9,68.4,135446,1,0,1,0,0,0,0,9.2,2.61,0,6.2,22,43,5,9.0,0,1.41,0.29,1,0,0,20.1,8.0,11.9,0,,0,0,0,0,0,1,0,0,0,0,0,43.7,0,0,72100,0.73,0.28,0.2,0.52,0.4,0.7486
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-42,Uttaradit,North,THA-42-001,North,small,services,hotel_restaurant,partnership,4,16,2,37.3,0,0,5.0,95.0,0,0,0.0,0.0,2.76,0.7,66.1,172801,1,0,0,0,0,1,0,10.1,2.19,1,6.6,23,34,7,6.6,0,0.89,0.76,1,1,0,35.9,16.1,31.7,1,154.6,1,1,0,0,0,0,0,0,0,1,0,43.9,0,0,37600,0.45,0.36,0.14,0.5,0.32,0.756
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-42,Uttaradit,North,THA-42-002,North,small,services,transport_logistics,limited_company,29,12,1,38.3,0,1,5.0,95.0,0,0,0.0,0.0,1.85,4.2,64.8,154081,1,1,1,0,0,0,0,11.3,2.56,0,6.0,28,33,4,8.2,0,1.12,0.84,1,0,0,15.9,7.9,15.5,0,,0,0,0,0,1,1,0,0,0,0,0,45.0,1,0,37600,0.45,0.36,0.14,0.5,0.32,0.6912
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-42,Uttaradit,North,THA-42-003,North,small,services,hotel_restaurant,sole_proprietorship,29,12,1,40.5,1,1,5.0,95.0,0,0,0.0,0.0,1.92,2.5,68.5,160061,1,1,0,0,0,0,1,11.1,2.1,0,7.5,26,50,4,8.5,0,1.06,1.0,1,0,0,19.1,15.7,12.4,0,,0,1,0,1,0,1,0,1,0,0,0,46.1,0,0,37600,0.45,0.36,0.14,0.5,0.32,0.516
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-42,Uttaradit,North,THA-42-004,North,small,services,retail_trade,partnership,11,27,4,41.0,1,0,5.0,95.0,0,0,0.0,0.0,3.77,7.5,69.2,139474,0,1,1,0,0,1,0,11.4,2.27,0,6.6,26,36,6,8.8,0,0.75,0.52,1,0,0,21.4,9.0,15.0,0,,0,0,0,0,0,0,0,1,0,1,1,43.2,0,0,37600,0.45,0.36,0.14,0.5,0.32,0.7783
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-42,Uttaradit,North,THA-42-005,North,small,services,hotel_restaurant,limited_company,11,25,4,39.4,1,0,5.0,95.0,0,0,0.0,0.0,3.48,3.9,70.8,139230,1,1,1,0,0,0,1,10.1,1.91,0,5.7,28,49,4,10.8,0,1.03,0.37,1,1,0,37.4,15.2,35.9,1,149.4,0,1,0,0,0,0,1,0,0,0,1,45.3,1,0,37600,0.45,0.36,0.14,0.5,0.32,0.5945
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-42,Uttaradit,North,THA-42-006,North,small,agro_processing,agro_processing,sole_proprietorship,17,13,1,35.5,0,1,5.0,95.0,0,0,0.0,0.0,1.13,8.0,66.6,87165,1,0,1,0,0,0,0,10.0,2.49,1,7.3,24,45,5,8.5,0,0.76,0.97,1,0,0,12.5,8.3,7.6,0,,0,1,0,0,0,1,0,0,1,0,0,44.8,0,0,37600,0.45,0.36,0.14,0.5,0.32,0.4262
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-42,Uttaradit,North,THA-42-007,North,small,services,business_services,partnership,22,20,3,39.7,0,0,5.0,95.0,0,0,0.0,0.0,3.81,2.4,67.4,190706,1,1,1,1,0,0,0,11.8,2.84,0,7.1,29,42,2,7.5,0,1.34,1.05,1,0,0,17.1,7.0,14.9,0,,1,1,0,0,1,0,1,0,0,1,0,43.7,0,0,37600,0.45,0.36,0.14,0.5,0.32,0.5875
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-42,Uttaradit,North,THA-42-008,North,medium,services,retail_trade,limited_company,9,41,4,35.3,0,1,5.0,95.0,0,0,0.0,0.0,5.74,6.8,64.0,140010,1,1,0,0,0,0,0,9.9,2.55,0,7.5,22,50,5,8.0,0,0.77,0.67,0,0,1,12.7,14.5,16.2,0,,1,1,0,0,1,0,1,0,0,0,0,44.4,0,0,37600,0.45,0.36,0.14,0.5,0.32,0.7485
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-42,Uttaradit,North,THA-42-009,North,medium,manufacturing,garments,sole_proprietorship,25,53,7,42.5,0,0,5.0,95.0,0,0,0.0,0.0,5.74,1.8,62.2,108366,1,0,1,0,0,0,0,9.9,2.66,0,7.0,24,48,4,6.7,0,0.84,0.9,1,0,0,13.6,17.2,13.0,0,,0,0,0,0,0,0,1,1,0,0,0,47.4,0,0,37600,0.45,0.36,0.14,0.5,0.32,0.5072
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-42,Uttaradit,North,THA-42-010,North,small,services,transport_logistics,partnership,15,20,2,36.1,0,0,5.0,95.0,0,0,0.0,0.0,3.61,1.9,70.2,180408,1,0,1,0,0,0,1,10.1,2.73,1,6.0,25,40,2,8.7,1,0.86,0.94,1,0,0,15.2,8.3,12.8,0,,0,1,0,0,0,1,0,0,0,0,0,44.3,0,0,37600,0.45,0.36,0.14,0.5,0.32,0.5722
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-43,Phrae,North,THA-43-001,North,small,services,hotel_restaurant,limited_company,24,13,2,43.4,1,0,5.0,95.0,0,0,0.0,0.0,1.19,0.7,67.1,91633,1,1,1,1,0,0,0,9.9,2.27,0,7.2,25,47,4,6.9,0,0.78,0.65,0,1,0,32.1,9.0,34.6,1,160.7,0,0,0,0,0,0,0,0,0,0,1,44.8,0,0,28500,0.43,0.34,0.14,0.52,0.32,0.4649
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-43,Phrae,North,THA-43-002,North,small,services,transport_logistics,sole_proprietorship,12,16,1,40.5,0,1,5.0,95.0,0,0,0.0,0.0,2.81,5.4,70.3,175804,0,1,1,0,0,0,0,10.0,2.77,0,7.1,25,43,5,10.0,1,1.06,0.33,0,0,0,17.8,13.5,10.4,0,,0,0,0,1,1,0,0,0,0,1,0,47.6,0,0,28500,0.43,0.34,0.14,0.52,0.32,0.6489
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-43,Phrae,North,THA-43-003,North,small,services,transport_logistics,partnership,22,14,2,35.9,0,0,5.0,95.0,0,0,0.0,0.0,2.26,3.9,63.7,161405,1,0,0,1,0,0,0,10.0,1.87,1,5.5,22,48,6,10.0,0,1.36,0.82,1,0,0,18.4,17.2,14.7,0,,0,1,1,0,0,0,0,0,0,0,0,43.8,0,0,28500,0.43,0.34,0.14,0.52,0.32,0.5392
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-43,Phrae,North,THA-43-004,North,small,services,retail_trade,limited_company,24,21,2,37.0,1,1,5.0,95.0,0,0,0.0,0.0,2.29,3.5,64.4,109231,0,0,1,0,0,0,0,11.6,2.57,0,5.9,24,39,6,7.0,0,1.16,0.95,1,0,0,13.2,17.2,8.4,0,,0,0,0,0,0,1,1,0,0,1,0,44.5,0,0,28500,0.43,0.34,0.14,0.52,0.32,0.472
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-43,Phrae,North,THA-43-005,North,small,services,hotel_restaurant,sole_proprietorship,5,16,2,37.9,1,1,5.0,95.0,0,0,0.0,0.0,2.96,3.8,63.9,184793,1,1,1,1,0,0,0,11.0,2.39,0,5.5,22,37,6,8.4,0,1.21,0.66,1,1,0,38.7,12.5,37.9,0,159.8,0,0,0,1,0,0,0,0,0,1,1,44.0,0,0,28500,0.43,0.34,0.14,0.52,0.32,0.5738
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-43,Phrae,North,THA-43-006,North,small,manufacturing,construction_materials,partnership,28,19,2,40.7,1,1,5.0,95.0,0,0,0.0,0.0,3.73,0.2,66.2,196259,0,0,0,0,0,0,0,10.4,1.99,0,6.0,28,45,6,7.6,0,1.38,0.64,1,0,0,21.3,15.1,7.5,0,,0,0,0,0,0,1,0,1,0,0,1,43.5,0,0,28500,0.43,0.34,0.14,0.52,0.32,0.55
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-43,Phrae,North,THA-43-007,North,small,services,business_services,limited_company,19,25,3,38.5,1,1,5.0,95.0,0,0,0.0,0.0,4.3,4.3,70.4,172104,0,1,1,0,0,0,0,11.7,2.2,0,7.2,26,47,6,7.5,0,0.71,0.78,1,1,0,39.0,8.4,40.9,0,164.6,0,0,0,0,0,1,0,0,0,0,0,46.4,1,0,28500,0.43,0.34,0.14,0.52,0.32,0.5069
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-43,Phrae,North,THA-43-008,North,medium,services,retail_trade,sole_proprietorship,2,51,7,37.0,0,0,5.0,95.0,0,0,0.0,0.0,6.12,4.7,64.1,119952,0,1,0,1,0,0,0,10.8,2.93,1,5.6,29,31,6,9.1,0,1.25,0.71,0,1,0,34.3,9.3,31.8,1,163.7,0,0,0,0,0,0,0,1,0,0,0,43.0,0,0,28500,0.43,0.34,0.14,0.52,0.32,0.4972
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-43,Phrae,North,THA-43-009,North,medium,manufacturing,chemicals_plastics,partnership,18,94,9,37.4,0,1,5.0,95.0,0,0,0.0,0.0,16.75,6.5,62.0,178193,1,1,1,0,0,0,0,10.2,2.49,0,6.8,26,45,3,7.9,0,1.16,0.51,0,1,0,33.2,6.4,39.7,1,161.4,1,0,0,0,1,0,0,0,0,1,1,46.4,0,0,28500,0.43,0.34,0.14,0.52,0.32,0.5613
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-43,Phrae,North,THA-43-010,North,small,services,transport_logistics,limited_company,10,19,2,39.3,0,0,5.0,95.0,0,0,0.0,0.0,1.81,2.8,63.1,95166,1,1,1,0,0,0,0,10.2,2.63,0,6.4,28,40,6,6.9,0,1.16,0.43,1,0,0,21.5,7.7,8.2,0,,1,0,0,0,1,0,1,1,1,0,1,46.6,0,0,28500,0.43,0.34,0.14,0.52,0.32,0.5809
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-44,Nan,North,THA-44-001,North,small,services,hotel_restaurant,sole_proprietorship,5,26,4,41.8,1,0,4.6,95.4,0,0,0.0,0.0,4.18,5.2,61.6,160820,0,1,0,0,0,0,0,10.4,2.85,0,7.4,27,34,4,9.3,0,1.11,0.62,1,1,0,39.6,13.9,35.1,1,150.3,0,1,0,0,0,0,0,0,0,0,1,47.2,0,0,31600,0.48,0.38,0.12,0.5,0.3,0.5732
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-44,Nan,North,THA-44-002,North,small,services,transport_logistics,partnership,10,24,2,41.6,1,0,4.6,95.4,0,0,0.0,0.0,4.01,2.5,65.4,167073,0,0,1,0,0,1,0,10.0,2.3,0,6.5,29,38,3,11.2,0,1.14,0.8,0,0,1,15.0,12.3,6.4,0,,0,1,0,0,0,0,1,0,0,0,0,46.5,0,0,31600,0.48,0.38,0.12,0.5,0.3,0.8028
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-44,Nan,North,THA-44-003,North,small,services,business_services,limited_company,2,15,2,38.2,1,1,4.6,95.4,0,0,0.0,0.0,1.78,7.5,62.2,118692,1,1,0,0,0,0,0,11.9,2.69,0,7.5,26,49,7,9.5,0,0.65,0.72,0,0,1,20.6,10.5,7.9,0,,1,0,1,1,0,0,0,0,0,1,0,46.0,0,0,31600,0.48,0.38,0.12,0.5,0.3,0.7015
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-44,Nan,North,THA-44-004,North,small,services,retail_trade,sole_proprietorship,9,13,2,42.0,1,1,4.6,95.4,0,0,0.0,0.0,1.84,7.1,63.1,141395,0,1,1,0,0,0,0,11.0,2.43,0,6.8,23,39,4,9.6,0,1.11,0.64,0,1,0,40.5,7.1,36.4,0,156.5,1,0,0,0,0,0,0,1,0,0,1,48.0,0,1,31600,0.48,0.38,0.12,0.5,0.3,0.7031
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-44,Nan,North,THA-44-005,North,small,services,hotel_restaurant,partnership,7,28,4,37.7,0,0,4.6,95.4,0,0,0.0,0.0,4.54,3.0,69.2,162298,1,0,1,0,0,0,0,10.5,2.62,1,6.6,28,34,5,8.2,0,1.32,0.91,1,1,0,34.4,16.7,36.1,1,157.2,1,0,1,1,0,0,0,0,1,0,1,43.6,1,0,31600,0.48,0.38,0.12,0.5,0.3,0.4501
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-44,Nan,North,THA-44-006,North,small,manufacturing,food_products,limited_company,11,28,2,38.3,0,0,4.6,95.4,0,0,0.0,0.0,2.4,3.0,67.3,85766,1,0,1,1,0,0,0,10.4,2.54,0,6.8,26,39,4,6.8,0,1.05,1.04,1,0,0,12.4,8.5,11.8,0,,0,1,0,0,1,0,0,0,1,0,0,45.5,1,0,31600,0.48,0.38,0.12,0.5,0.3,0.8232
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-44,Nan,North,THA-44-007,North,small,services,business_services,sole_proprietorship,12,15,2,39.1,1,0,4.6,95.4,0,0,0.0,0.0,2.2,1.6,64.1,146661,1,0,1,0,1,0,0,10.3,2.44,0,6.0,22,33,3,7.8,0,0.77,0.99,1,0,0,18.4,9.0,13.9,0,,1,0,1,0,0,1,0,0,1,0,0,47.8,0,0,31600,0.48,0.38,0.12,0.5,0.3,0.7165
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-44,Nan,North,THA-44-008,North,medium,services,retail_trade,partnership,13,57,5,36.5,0,0,4.6,95.4,0,0,0.0,0.0,8.15,0.9,69.8,143057,1,0,0,0,0,0,1,10.7,2.22,0,7.4,28,36,7,10.2,0,1.11,0.75,0,0,0,20.5,17.9,7.0,0,,1,0,0,1,1,1,0,1,0,0,0,46.8,0,1,31600,0.48,0.38,0.12,0.5,0.3,0.4722
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-44,Nan,North,THA-44-009,North,medium,manufacturing,fabricated_metals,limited_company,21,81,11,38.4,0,0,4.6,95.4,0,0,0.0,0.0,7.18,1.4,66.1,88664,1,0,0,1,0,0,1,10.4,2.47,1,6.3,27,33,3,10.5,0,0.83,0.7,1,1,0,41.5,8.1,39.6,1,155.9,0,0,1,0,0,0,0,0,0,0,1,47.6,0,0,31600,0.48,0.38,0.12,0.5,0.3,0.7513
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-44,Nan,North,THA-44-010,North,small,services,transport_logistics,sole_proprietorship,5,18,1,39.1,0,1,4.6,95.4,0,0,0.0,0.0,2.82,1.9,66.7,156505,0,1,1,0,0,0,0,11.0,2.85,0,5.8,23,32,4,9.4,0,1.09,1.09,1,0,0,14.8,10.7,15.1,0,,1,0,0,0,1,1,1,0,0,0,1,47.5,0,0,31600,0.48,0.38,0.12,0.5,0.3,0.6591
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-45,Phayao,North,THA-45-001,North,small,services,hotel_restaurant,partnership,5,24,2,39.9,0,0,4.6,95.4,0,0,0.0,0.0,4.6,3.1,62.2,191600,0,0,1,0,0,0,0,10.5,1.95,0,6.0,28,48,5,9.4,0,1.34,0.42,1,1,0,40.3,17.5,32.6,1,156.0,0,0,0,0,1,0,1,1,0,0,0,44.1,0,0,30000,0.47,0.38,0.12,0.5,0.3,0.7458
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-45,Phayao,North,THA-45-002,North,small,services,transport_logistics,limited_company,15,25,2,38.9,0,0,4.6,95.4,0,0,0.0,0.0,3.71,5.2,67.3,148223,1,1,1,0,0,0,0,10.4,2.35,0,7.3,27,31,4,8.9,0,0.91,1.01,1,0,0,13.2,6.6,6.9,0,,1,1,0,1,0,0,0,1,0,0,1,43.8,0,0,30000,0.47,0.38,0.12,0.5,0.3,0.5921
