euribor3m,y
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,1
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,1
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,1
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,1
-0.18413049488526415,0
-0.18413049488526415,1
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,1
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,1
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,1
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,1
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,1
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,1
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,1
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,1
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,1
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,1
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,1
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.18413049488526415,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,1
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,1
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,1
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,1
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,1
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,1
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,1
-0.19463643903787686,0
-0.19463643903787686,1
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,1
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,1
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,1
-0.19463643903787686,1
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,1
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,1
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,1
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,1
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,1
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,1
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,0
-0.19463643903787686,1
-0.19463643903787686,0
-0.2037600221177772,0
-0.2037600221177772,0
-0.2037600221177772,0
-0.2037600221177772,0
-0.2037600221177772,0
-0.2037600221177772,0
-0.2037600221177772,0
-0.2037600221177772,0
-0.2037600221177772,0
-0.2037600221177772,0
-0.2037600221177772,0
-0.2037600221177772,0
-0.2037600221177772,0
-0.2037600221177772,0
-0.2037600221177772,0
-0.2037600221177772,0
-0.2037600221177772,0
