Customer ID,recency_days,frequency,monetary,first_purchase,last_purchase,distinct_products,is_repeat_customer,high_value_customer
15945.0,365,4,827.27,2009-12-01 13:47:00.384000311,2010-12-09 13:14:00.096000043,24,1,0
15946.0,503,3,2304.18,2010-03-16 10:48:59.615999809,2010-07-25 12:17:59.999999749,25,1,0
15947.0,83,1,1708.24,2011-09-18 10:45:59.903999956,2011-09-18 10:45:59.903999956,29,0,0
15948.0,8,3,1509.0900000000001,2010-10-11 12:15:59.903999956,2011-12-01 15:31:59.807999904,63,1,0
15949.0,17,2,364.72,2011-09-29 17:33:59.615999809,2011-11-23 09:08:59.999999870,12,1,0
15950.0,32,10,7180.71,2010-01-26 11:39:00.287999758,2011-11-08 11:08:59.711999982,225,1,1
15951.0,9,3,1013.17,2010-11-23 18:20:00.096000172,2011-12-01 08:33:59.615999809,44,1,0
15952.0,34,4,806.57,2011-04-28 12:54:59.615999939,2011-11-06 11:17:59.711999861,65,1,0
15953.0,15,18,3669.5499999999997,2009-12-03 13:59:59.712000112,2011-11-24 15:31:59.807999904,102,1,1
15954.0,589,1,190.75,2010-04-29 13:34:59.808000285,2010-04-29 13:34:59.808000285,20,0,0
15955.0,24,22,8658.36,2010-02-23 16:36:00.288000017,2011-11-15 14:15:00.000000000,222,1,1
15956.0,551,2,617.6,2009-12-13 11:15:59.616000069,2010-06-06 13:05:59.712000241,18,1,0
15957.0,32,3,930.1,2010-10-15 12:11:00.096000293,2011-11-08 12:13:59.808000155,121,1,0
15958.0,74,4,492.99,2010-06-07 10:59:00.096000043,2011-09-26 13:41:00.096000293,50,1,0
15959.0,682,3,579.49,2010-01-26 16:18:59.903999706,2010-01-26 16:38:00.383999809,58,1,0
15960.0,374,4,410.95,2010-09-30 15:49:59.808000285,2010-11-30 15:56:59.711999732,24,1,0
15961.0,379,1,451.28999999999996,2010-11-25 15:58:59.808000155,2010-11-25 15:58:59.808000155,42,0,0
15962.0,449,1,295.83,2010-09-16 13:47:59.999999749,2010-09-16 13:47:59.999999749,43,0,0
15963.0,20,2,470.76,2011-10-25 13:05:00.096000172,2011-11-20 11:32:59.999999749,26,1,0
15964.0,663,1,272.96000000000004,2010-02-14 15:29:59.712000112,2010-02-14 15:29:59.712000112,20,0,0
15965.0,17,13,3013.09,2009-12-03 11:44:59.712000112,2011-11-22 16:43:59.808000155,202,1,1
15966.0,451,1,426.53000000000003,2010-09-15 10:43:59.808000155,2010-09-15 10:43:59.808000155,27,0,0
15967.0,23,12,3041.6,2009-12-01 13:29:00.383999930,2011-11-16 15:40:59.807999784,316,1,1
15968.0,388,1,418.05,2010-11-16 13:03:59.615999809,2010-11-16 13:03:59.615999809,70,0,0
15969.0,3,5,1127.05,2010-07-05 13:09:59.903999827,2011-12-07 11:06:00.000000129,31,1,0
15970.0,304,2,1017.32,2010-04-20 11:30:00.287999887,2011-02-09 12:08:00.383999809,19,1,0
15971.0,18,18,5902.83,2009-12-08 09:45:59.616000069,2011-11-22 12:49:59.808000285,12,1,1
15972.0,456,5,1810.27,2010-04-18 14:06:00.000000129,2010-09-09 13:20:00.384000060,104,1,0
15973.0,367,3,988.44,2010-10-06 15:00:00.000000000,2010-12-08 11:42:00.000000250,8,1,0
15974.0,39,7,3442.15,2011-02-24 10:09:59.903999827,2011-10-31 13:12:59.615999688,141,1,1
15975.0,84,1,371.01,2011-09-16 13:32:59.711999861,2011-09-16 13:32:59.711999861,24,0,0
15976.0,165,6,1746.6399999999999,2010-06-06 14:01:00.191999844,2011-06-27 13:00:00.287999887,265,1,0
15977.0,17,2,1054.73,2011-10-31 16:23:59.711999982,2011-11-22 13:29:00.383999930,48,1,0
15978.0,77,3,3279.42,2010-03-05 14:39:00.287999758,2011-09-23 15:20:59.712000241,107,1,1
15979.0,603,1,329.22,2010-04-16 11:35:00.096000172,2010-04-16 11:35:00.096000172,22,0,0
15980.0,89,7,6593.68,2010-06-01 14:39:59.903999827,2011-09-12 09:40:59.807999784,101,1,1
15981.0,25,21,9362.77,2010-03-29 10:07:00.191999965,2011-11-15 07:59:59.712000112,151,1,1
15982.0,605,1,324.51,2010-04-13 15:47:00.095999792,2010-04-13 15:47:00.095999792,45,0,0
15983.0,22,8,3958.8199999999997,2009-12-06 12:51:59.904000077,2011-11-17 17:33:59.615999809,137,1,1
15984.0,3,30,8759.32,2009-12-01 13:38:00.383999809,2011-12-07 12:15:59.903999956,458,1,1
15985.0,123,7,2715.28,2010-05-27 15:51:00.288000017,2011-08-08 16:30:59.616000069,50,1,0
15986.0,30,2,354.42,2010-11-23 10:02:00.384000311,2011-11-09 15:17:00.384000311,25,1,0
15987.0,12,8,1682.13,2010-11-25 12:56:00.096000293,2011-11-27 15:38:00.095999922,143,1,0
15988.0,19,3,770.09,2010-02-21 11:35:59.712000241,2011-11-20 13:23:00.095999922,114,1,0
15989.0,376,2,372.51,2009-12-02 15:51:00.288000017,2010-11-29 12:02:59.711999861,81,1,0
15990.0,44,7,2010.05,2010-02-28 12:29:59.712000112,2011-10-26 15:58:00.192000095,117,1,0
15991.0,534,1,150.55,2010-06-23 15:49:59.808000285,2010-06-23 15:49:59.808000285,6,0,0
15992.0,4,3,896.6,2010-09-12 11:51:59.616000190,2011-12-06 10:59:59.712000112,53,1,0
15993.0,9,7,2797.57,2011-10-26 16:21:00.000000129,2011-12-01 10:45:00.287999887,335,1,0
15994.0,55,3,1202.18,2010-03-14 11:55:00.191999714,2011-10-16 12:27:59.615999688,93,1,0
15995.0,414,1,696.19,2010-10-21 13:57:00.000000250,2010-10-21 13:57:00.000000250,108,0,0
15996.0,88,7,1686.9,2010-11-07 15:49:00.192000216,2011-09-12 15:13:59.808000155,140,1,0
15998.0,37,16,8308.34,2009-12-01 11:44:59.712000112,2011-11-03 12:45:00.000000000,682,1,1
15999.0,736,1,20.4,2009-12-04 12:31:00.191999844,2009-12-04 12:31:00.191999844,1,0,0
16000.0,3,3,12393.7,2011-12-07 12:13:59.808000155,2011-12-07 12:17:00.384000311,9,1,1
16001.0,381,1,583.39,2010-11-23 17:10:00.191999714,2010-11-23 17:10:00.191999714,29,0,0
16002.0,625,1,169.21,2010-03-24 13:07:59.808000034,2010-03-24 13:07:59.808000034,42,0,0
16003.0,30,10,5613.83,2009-12-03 18:51:00.288000017,2011-11-10 09:56:59.711999732,146,1,1
16004.0,475,5,2146.39,2010-01-25 13:56:00.384000190,2010-08-22 11:48:00.288000267,63,1,0
16005.0,12,10,2436.22,2010-09-15 13:21:00.000000129,2011-11-27 13:47:00.384000311,315,1,0
16006.0,211,2,347.17,2010-11-17 12:02:59.711999861,2011-05-12 13:12:00.000000250,75,1,0
16007.0,48,7,3075.14,2010-06-14 13:18:00.288000267,2011-10-23 11:05:00.384000060,337,1,1
16008.0,24,15,5384.13,2010-03-19 11:06:59.616000190,2011-11-16 10:32:00.095999792,63,1,1
16009.0,22,4,992.71,2011-07-03 11:26:00.096000293,2011-11-17 16:50:59.712000241,68,1,0
16010.0,246,11,1724.06,2010-10-24 10:54:00.287999758,2011-04-08 10:14:00.096000043,122,1,0
16011.0,8,29,5880.46,2009-12-01 12:02:00.095999792,2011-12-01 16:30:59.616000069,181,1,1
16012.0,35,5,2989.79,2010-06-28 11:39:00.287999758,2011-11-04 13:25:00.191999714,207,1,1
16013.0,4,84,57446.44,2009-12-08 10:23:59.711999982,2011-12-06 10:36:00.288000017,54,1,1
16014.0,38,5,1130.27,2010-01-31 12:42:59.904000207,2011-11-02 12:04:00.192000216,219,1,0
16015.0,4,3,705.39,2011-10-21 12:56:00.096000293,2011-12-06 10:57:59.615999688,146,1,0
16016.0,3,11,2533.94,2010-11-02 13:27:00.288000138,2011-12-06 14:35:00.096000172,181,1,0
16017.0,47,5,1553.83,2010-01-05 12:06:00.288000017,2011-10-23 12:56:00.096000293,99,1,0
16018.0,39,4,698.13,2009-12-07 13:57:00.000000250,2011-10-31 14:12:59.904000207,48,1,0
16019.0,47,27,17465.85,2009-12-14 14:12:00.288000138,2011-10-24 11:51:00.000000129,256,1,1
16020.0,17,3,851.01,2011-10-05 13:54:00.287999758,2011-11-23 11:17:59.711999861,42,1,0
16021.0,395,2,532.25,2010-06-13 11:05:00.384000060,2010-11-09 14:48:00.288000267,117,1,0
16022.0,260,1,628.28,2011-03-24 13:16:00.191999844,2011-03-24 13:16:00.191999844,68,0,0
16023.0,46,3,719.81,2011-03-18 13:32:00.095999792,2011-10-24 16:34:00.192000216,90,1,0
16024.0,12,3,484.2,2010-10-24 11:39:59.903999827,2011-11-27 13:25:59.807999784,78,1,0
16025.0,30,1,439.65999999999997,2011-11-10 11:44:59.712000112,2011-11-10 11:44:59.712000112,28,0,0
16026.0,43,1,236.09,2011-10-27 13:52:59.808000034,2011-10-27 13:52:59.808000034,30,0,0
16027.0,92,15,2048.36,2010-01-08 13:21:00.000000129,2011-09-09 10:47:00.384000311,20,1,0
16028.0,596,1,82.2,2010-04-23 11:44:59.712000112,2010-04-23 11:44:59.712000112,5,0,0
16029.0,39,107,122209.14,2009-12-08 11:23:00.383999809,2011-11-01 10:27:00.288000138,57,1,1
16030.0,310,1,331.24,2011-02-03 11:28:00.192000095,2011-02-03 11:28:00.192000095,28,0,0
16031.0,92,2,548.94,2011-04-06 14:23:00.383999809,2011-09-08 13:07:00.191999965,91,1,0
16032.0,456,6,1970.45,2010-07-04 13:30:59.616000069,2010-09-09 18:00:00.000000000,130,1,0
16033.0,6,27,10836.13,2010-08-11 16:43:59.808000155,2011-12-04 12:44:00.383999930,605,1,1
16034.0,196,6,928.72,2010-10-26 13:00:00.287999887,2011-05-27 16:16:59.807999904,43,1,0
16035.0,560,1,217.73,2010-05-28 15:08:59.999999870,2010-05-28 15:08:59.999999870,21,0,0
16036.0,87,4,2556.84,2010-03-29 14:46:59.807999904,2011-09-13 14:53:00.095999922,120,1,0
16037.0,270,5,1509.34,2010-03-01 12:31:00.191999844,2011-03-15 09:13:00.192000095,62,1,0
16038.0,8,3,471.78000000000003,2011-05-22 11:28:59.808000155,2011-12-02 12:40:00.191999714,24,1,0
16039.0,424,2,456.4,2010-03-21 15:17:00.384000311,2010-10-12 10:43:59.808000155,27,1,0
16040.0,65,7,2416.9,2010-04-09 10:12:00.000000250,2011-10-05 13:47:00.384000311,95,1,0
16041.0,31,3,3166.4,2011-07-21 16:27:00.288000138,2011-11-09 12:24:59.903999827,6,1,1
16042.0,22,8,2265.12,2010-09-12 12:00:00.000000000,2011-11-17 17:50:00.384000060,88,1,0
16043.0,38,8,1856.5900000000001,2010-08-15 11:26:00.096000293,2011-11-02 12:49:59.808000285,56,1,0
16044.0,435,1,340.84000000000003,2010-09-30 18:11:59.711999732,2010-09-30 18:11:59.711999732,19,0,0
16045.0,120,8,3434.9300000000003,2010-07-29 12:49:59.808000285,2011-08-12 12:40:59.807999784,111,1,1
16046.0,562,1,235.78,2010-05-26 13:18:00.288000267,2010-05-26 13:18:00.288000267,22,0,0
16047.0,682,1,107.14,2010-01-26 16:34:00.192000216,2010-01-26 16:34:00.192000216,1,0,0
16048.0,373,4,1075.23,2010-06-08 12:36:00.000000129,2010-12-01 15:27:59.615999688,30,1,0
16049.0,40,6,1899.68,2010-07-11 13:52:59.808000034,2011-10-30 13:18:59.903999706,383,1,0
16050.0,174,3,300.7,2010-11-03 15:54:59.615999939,2011-06-19 11:44:00.096000043,19,1,0
16051.0,682,1,188.44,2010-01-27 09:38:00.095999922,2010-01-27 09:38:00.095999922,12,0,0
16052.0,54,1,362.06,2011-10-16 15:13:00.192000095,2011-10-16 15:13:00.192000095,34,0,0
16053.0,33,6,3634.84,2010-04-08 11:10:59.807999784,2011-11-07 11:21:00.288000017,169,1,1
16054.0,145,4,2111.88,2010-04-01 18:36:59.616000190,2011-07-17 13:07:59.808000034,109,1,0
16055.0,221,1,134.8,2011-05-03 09:26:00.384000190,2011-05-03 09:26:00.384000190,8,0,0
16056.0,45,1,664.85,2011-10-25 15:18:59.615999809,2011-10-25 15:18:59.615999809,66,0,0
16057.0,16,10,3854.85,2010-01-07 17:10:59.807999784,2011-11-23 15:22:59.808000034,175,1,1
16058.0,406,1,62.7,2010-10-29 16:47:59.999999749,2010-10-29 16:47:59.999999749,2,0,0
16059.0,66,12,3217.77,2010-05-19 13:03:59.615999809,2011-10-05 09:56:00.096000293,233,1,1
16060.0,401,3,541.95,2010-08-02 15:26:00.384000190,2010-11-04 12:09:59.615999939,22,1,0
16061.0,431,1,89.65,2010-10-04 15:29:00.096000043,2010-10-04 15:29:00.096000043,3,0,0
16062.0,10,8,2863.45,2010-06-21 13:32:00.095999792,2011-11-30 12:15:00.287999887,134,1,0
16063.0,260,1,335.32,2011-03-24 14:55:00.191999714,2011-03-24 14:55:59.807999784,23,0,0
16064.0,725,1,111.0,2009-12-14 16:11:00.384000190,2009-12-14 16:11:00.384000190,17,0,0
16065.0,365,8,2382.62,2010-09-02 13:27:00.288000138,2010-12-09 13:02:59.999999749,214,1,0
16066.0,17,5,1521.87,2011-08-07 14:32:59.999999749,2011-11-23 11:53:59.711999982,77,1,0
16067.0,563,3,3395.29,2010-02-02 18:00:59.616000069,2010-05-26 12:33:00.288000267,60,1,1
16068.0,594,1,122.93,2010-04-25 11:51:59.616000190,2010-04-25 11:51:59.616000190,34,0,0
16069.0,418,1,457.7,2010-10-18 10:32:00.095999792,2010-10-18 10:32:00.095999792,25,0,0
16070.0,22,2,852.15,2011-11-07 16:36:00.288000017,2011-11-17 15:49:59.808000285,32,1,0
16071.0,45,4,1076.8,2010-02-22 14:48:00.288000267,2011-10-26 11:14:00.383999930,62,1,0
16072.0,288,4,4328.89,2010-06-08 16:47:00.384000311,2011-02-24 14:32:00.384000311,414,1,1
16073.0,297,1,122.39999999999999,2011-02-15 15:40:59.807999784,2011-02-15 15:40:59.807999784,1,0,0
16074.0,390,1,265.25,2010-11-14 13:18:59.903999706,2010-11-14 13:18:59.903999706,23,0,0
16075.0,503,2,736.9300000000001,2010-05-24 15:56:59.711999732,2010-07-25 11:30:59.903999956,41,1,0
16076.0,3,10,2234.73,2011-05-15 12:31:00.191999844,2011-12-06 14:59:00.383999930,71,1,0
16077.0,626,1,2300.4,2010-03-24 10:41:59.711999732,2010-03-24 10:41:59.711999732,8,0,0
16078.0,284,2,362.99,2010-02-08 13:29:00.383999930,2011-03-01 09:47:00.095999792,39,1,0
16079.0,17,3,1352.0,2011-10-30 13:05:59.712000241,2011-11-23 12:47:59.711999861,18,1,0
16080.0,82,4,602.5600000000001,2010-09-15 14:19:00.192000216,2011-09-19 10:41:59.711999732,29,1,0
16081.0,56,8,4460.18,2010-02-03 12:45:59.616000069,2011-10-14 13:05:59.712000241,235,1,1
16082.0,670,1,106.75,2010-02-07 15:15:59.903999956,2010-02-07 15:15:59.903999956,16,0,0
16083.0,101,4,2351.42,2010-11-16 11:53:00.095999922,2011-08-31 10:47:00.384000311,61,1,0
16084.0,299,1,436.18,2011-02-13 16:05:00.096000172,2011-02-13 16:05:00.096000172,38,0,0
16085.0,23,12,2343.53,2010-01-20 14:03:00.288000267,2011-11-16 13:23:59.711999982,259,1,0
16086.0,59,10,2864.9900000000002,2009-12-02 13:20:00.384000060,2011-10-11 13:09:00.287999758,66,1,0
16087.0,389,5,1739.92,2010-01-19 12:29:59.712000112,2010-11-15 16:43:59.808000155,6,1,0
16088.0,576,2,1437.43,2010-04-27 10:56:00.384000190,2010-05-13 10:16:00.191999844,3,1,0
16089.0,386,2,271.44,2010-07-18 15:51:00.288000017,2010-11-18 13:50:59.712000241,42,1,0
16090.0,624,1,205.91,2010-03-25 13:05:00.096000172,2010-03-25 13:05:00.096000172,18,0,0
16091.0,155,2,315.06,2011-05-25 09:17:59.999999749,2011-07-08 08:44:59.712000112,16,1,0
16092.0,115,6,1587.94,2010-05-09 16:09:59.903999827,2011-08-17 10:45:59.903999956,60,1,0
16093.0,107,1,17.0,2011-08-25 11:08:59.711999982,2011-08-25 11:08:59.711999982,1,0,0
16094.0,12,11,3695.56,2010-04-16 13:59:59.712000112,2011-11-28 12:45:00.000000000,101,1,1
16095.0,456,1,447.05,2010-09-09 16:54:00.287999758,2010-09-09 16:54:00.287999758,30,0,0
16096.0,264,4,1584.97,2010-03-04 15:44:00.383999930,2011-03-20 13:38:00.383999809,58,1,0
16097.0,240,1,185.04999999999998,2011-04-13 13:47:00.384000311,2011-04-13 13:47:00.384000311,10,0,0
16098.0,88,14,4448.1,2009-12-15 09:40:00.191999714,2011-09-13 09:58:59.808000155,83,1,1
16099.0,50,7,1573.2,2010-03-03 11:12:59.904000207,2011-10-20 13:12:59.615999688,44,1,0
16100.0,463,1,582.64,2010-09-03 11:39:00.287999758,2010-09-03 11:39:00.287999758,37,0,0
16101.0,71,4,3229.16,2010-05-27 12:49:59.808000285,2011-09-30 10:18:00.288000267,153,1,1
16102.0,42,3,1842.14,2011-08-03 12:49:59.808000285,2011-10-28 13:18:59.903999706,41,1,0
16103.0,7,22,6191.71,2010-01-08 12:08:00.383999809,2011-12-02 14:15:59.616000069,111,1,1
16104.0,62,9,2778.61,2009-12-06 10:41:00.096000293,2011-10-09 10:23:00.095999922,187,1,0
16105.0,249,5,2386.19,2010-04-14 13:27:00.288000138,2011-04-05 10:12:59.615999688,92,1,0
16106.0,66,1,108.38,2011-10-05 10:36:59.904000077,2011-10-05 10:36:59.904000077,6,0,0
16107.0,18,7,3204.1600000000003,2011-06-09 18:42:00.288000138,2011-11-22 09:40:00.191999714,16,1,1
16108.0,85,4,2235.92,2010-03-18 14:14:00.383999930,2011-09-16 11:48:00.288000267,124,1,0
16109.0,219,3,939.48,2010-01-10 10:36:59.904000077,2011-05-05 09:17:00.384000311,30,1,0
16110.0,45,4,1819.27,2010-07-05 13:03:59.615999809,2011-10-25 14:35:00.096000172,343,1,0
16111.0,428,1,562.48,2010-10-07 19:50:59.712000241,2010-10-07 19:50:59.712000241,72,0,0
16112.0,143,4,195.73999999999998,2011-01-05 11:46:59.807999904,2011-07-19 14:28:00.192000095,15,1,0
16113.0,183,1,161.38,2011-06-09 16:16:00.191999844,2011-06-09 16:16:00.191999844,30,0,0
16114.0,171,1,135.75000000000003,2011-06-22 10:12:59.615999688,2011-06-22 10:12:59.615999688,8,0,0
16115.0,10,12,2575.14,2010-05-14 11:59:00.383999930,2011-11-30 11:32:00.384000311,230,1,0
16116.0,212,1,612.78,2011-05-12 12:00:59.616000069,2011-05-12 12:00:59.616000069,34,0,0
16117.0,190,3,654.4,2010-04-27 11:50:00.384000060,2011-06-03 11:42:00.000000250,64,1,0
16118.0,653,1,4376.25,2010-02-25 09:40:00.191999714,2010-02-25 09:40:00.191999714,41,0,1
16119.0,8,8,1720.81,2009-12-16 11:55:59.807999784,2011-12-01 15:11:00.096000293,37,1,0
16120.0,59,6,3056.91,2010-10-13 15:06:59.904000077,2011-10-11 14:21:59.904000077,84,1,1
16121.0,57,5,1477.09,2010-05-23 10:52:00.191999965,2011-10-13 12:58:59.808000155,256,1,0
16122.0,73,6,1001.34,2010-10-10 15:26:00.384000190,2011-09-27 15:33:59.903999706,28,1,0
16123.0,52,1,307.78,2011-10-19 09:17:59.999999749,2011-10-19 09:17:59.999999749,16,0,0
16124.0,317,4,1772.49,2009-12-07 10:32:59.711999861,2011-01-26 14:44:59.712000112,63,1,0
16125.0,367,14,4587.65,2009-12-14 15:38:00.095999922,2010-12-07 15:47:59.711999861,168,1,1
16126.0,29,15,14646.800000000001,2009-12-02 13:34:00.192000216,2011-11-10 16:02:59.999999749,144,1,1
16127.0,39,2,801.31,2009-12-13 12:18:59.615999809,2011-10-31 13:57:59.615999688,75,1,0
16128.0,18,11,3801.05,2010-07-16 16:30:00.000000000,2011-11-22 11:14:00.383999930,155,1,1
16129.0,407,3,1396.05,2010-07-20 12:31:59.807999904,2010-10-28 14:28:59.808000155,91,1,0
16130.0,422,4,987.48,2010-04-01 13:57:59.615999688,2010-10-13 15:13:59.808000155,53,1,0
16131.0,52,12,9957.42,2009-12-02 10:09:00.287999758,2011-10-19 11:53:00.095999922,131,1,1
16132.0,544,2,664.1999999999999,2010-03-22 10:25:00.191999714,2010-06-13 13:48:59.615999809,14,1,0
16133.0,4,56,22992.260000000002,2010-03-31 12:20:59.712000241,2011-12-06 11:23:59.999999870,303,1,1
16134.0,22,5,2145.34,2010-06-17 09:47:59.711999861,2011-11-18 10:05:00.096000172,85,1,0
16135.0,263,2,819.45,2010-05-05 09:35:00.384000060,2011-03-22 12:29:59.712000112,35,1,0
16136.0,60,4,946.8,2010-02-14 12:49:00.192000216,2011-10-11 09:09:59.615999939,44,1,0
16137.0,680,1,422.7,2010-01-28 15:04:00.192000216,2010-01-28 15:04:00.192000216,28,0,0
16138.0,379,3,910.35,2010-04-28 09:51:00.288000017,2010-11-26 12:13:00.192000095,35,1,0
16139.0,19,5,1111.15,2009-12-03 13:50:59.712000241,2011-11-21 08:37:00.191999965,47,1,0
16140.0,66,3,1557.6000000000001,2010-09-24 12:02:59.711999861,2011-10-05 12:15:00.287999887,50,1,0
16141.0,88,2,955.94,2010-10-18 14:12:00.288000138,2011-09-12 13:11:00.384000190,47,1,0
16142.0,250,1,535.34,2011-04-04 10:16:00.191999844,2011-04-04 10:16:00.191999844,37,0,0
16143.0,3,12,4910.83,2009-12-10 09:44:00.383999930,2011-12-06 14:12:59.904000207,107,1,1
16144.0,247,1,175.2,2011-04-07 10:09:00.287999758,2011-04-07 10:09:00.287999758,1,0,0
16145.0,9,19,6805.4400000000005,2010-05-04 13:30:59.616000069,2011-12-01 10:32:59.711999861,217,1,1
16146.0,157,4,946.38,2010-09-17 10:45:59.903999956,2011-07-05 14:19:59.808000285,34,1,0
16147.0,134,5,2398.91,2010-02-05 12:26:00.384000190,2011-07-29 09:56:59.711999732,113,1,0
16148.0,296,2,386.62,2010-09-29 10:12:00.000000250,2011-02-16 14:01:00.191999844,9,1,0
16149.0,5,3,422.22,2010-10-06 15:53:59.999999870,2011-12-05 11:28:59.808000155,30,1,0
16150.0,43,10,4395.59,2009-12-17 15:33:00.288000267,2011-10-28 12:38:59.711999982,143,1,1
16152.0,269,1,1829.04,2011-03-16 09:47:00.095999792,2011-03-16 09:47:00.095999792,29,0,0
16153.0,50,11,5133.49,2010-05-26 12:40:59.807999784,2011-10-21 10:50:00.096000172,161,1,1
16155.0,382,5,796.9,2010-06-18 11:23:00.383999809,2010-11-23 12:02:59.711999861,45,1,0
16156.0,9,20,6218.18,2009-12-02 17:06:00.000000129,2011-12-01 12:42:00.288000138,199,1,1
16157.0,16,3,656.69,2011-09-28 11:48:00.288000267,2011-11-24 11:41:00.384000190,12,1,0
16158.0,522,9,628.32,2009-12-05 15:00:00.000000000,2010-07-05 13:54:59.903999827,29,1,0
16159.0,282,4,1232.79,2009-12-03 11:51:00.000000129,2011-03-03 12:27:00.000000250,31,1,0
16160.0,65,2,1025.44,2011-09-15 10:52:59.808000034,2011-10-05 14:19:00.192000216,20,1,0
16161.0,2,43,12831.8,2010-02-08 11:06:00.000000129,2011-12-08 12:09:59.615999939,458,1,1
16162.0,252,1,37.4,2011-04-01 15:02:59.711999861,2011-04-01 15:02:59.711999861,2,0,0
16163.0,232,6,2849.58,2009-12-02 10:00:00.287999887,2011-04-21 15:15:00.287999887,59,1,0
16164.0,17,3,822.48,2011-10-28 09:11:59.711999732,2011-11-22 15:04:00.192000216,27,1,0
16165.0,505,1,79.9,2010-07-22 14:17:00.095999792,2010-07-22 14:17:00.095999792,1,0,0
16166.0,428,2,435.83,2010-01-17 14:15:59.616000069,2010-10-07 15:44:00.383999930,18,1,0
16167.0,414,5,1386.1200000000001,2009-12-01 10:45:59.903999956,2010-10-21 15:33:00.288000267,51,1,0
16168.0,11,66,10636.47,2009-12-03 12:38:00.095999922,2011-11-29 12:45:00.000000000,131,1,1
16169.0,8,4,1822.97,2011-09-25 11:32:59.999999749,2011-12-01 15:27:59.615999688,71,1,0
16170.0,51,20,6869.0,2010-02-18 13:50:00.096000172,2011-10-20 08:21:00.288000017,254,1,1
16171.0,59,1,73.2,2011-10-11 14:51:00.000000129,2011-10-11 14:51:00.000000129,3,0,0
16172.0,95,8,1884.55,2010-07-14 15:33:59.903999706,2011-09-05 13:21:59.616000190,81,1,0
16173.0,16,6,1418.32,2011-09-02 15:22:59.808000034,2011-11-24 10:52:59.808000034,70,1,0
16174.0,126,7,2246.75,2010-04-15 15:11:59.711999732,2011-08-05 13:25:59.807999784,28,1,0
16175.0,94,7,1836.44,2010-05-25 12:00:59.616000069,2011-09-06 14:32:00.384000311,59,1,0
16176.0,421,4,2052.69,2010-03-29 14:51:59.616000190,2010-10-14 13:54:00.287999758,53,1,0
16177.0,50,8,2247.31,2010-03-02 14:03:00.288000267,2011-10-20 12:56:59.711999732,79,1,0
16178.0,138,2,612.6,2010-11-03 14:46:00.191999844,2011-07-24 16:05:00.096000172,24,1,0
16179.0,61,1,215.83,2011-10-10 09:40:59.807999784,2011-10-10 09:40:59.807999784,11,0,0
16180.0,100,13,16249.87,2010-06-23 13:18:59.903999706,2011-08-31 16:27:59.904000207,171,1,1
16181.0,73,1,305.54,2011-09-27 13:38:00.383999809,2011-09-27 13:38:00.383999809,11,0,0
16182.0,72,9,9971.65,2010-03-09 09:33:59.903999706,2011-09-28 13:23:00.095999922,20,1,1
16183.0,67,4,1077.81,2010-10-28 14:42:59.615999688,2011-10-03 14:59:00.383999930,32,1,0
16184.0,64,6,1158.79,2011-05-12 13:32:59.711999861,2011-10-06 17:42:59.615999688,26,1,0
16185.0,17,3,644.72,2010-05-24 11:03:59.903999706,2011-11-23 09:40:59.807999784,39,1,0
16186.0,23,26,9026.11,2009-12-09 15:36:00.000000129,2011-11-17 12:42:59.904000207,172,1,1
16187.0,32,15,6911.4400000000005,2011-02-28 13:34:00.192000216,2011-11-08 09:49:59.808000285,160,1,1
16188.0,45,5,1087.66,2010-10-27 11:50:00.384000060,2011-10-26 12:18:59.615999809,72,1,0
16189.0,16,2,215.48,2011-09-15 15:20:59.712000241,2011-11-24 11:46:59.807999904,9,1,0
16190.0,40,8,2723.55,2009-12-14 11:59:00.383999930,2011-10-30 15:58:59.808000155,89,1,0
16191.0,3,24,15688.02,2009-12-11 12:24:00.287999758,2011-12-07 11:26:00.096000293,113,1,1
16192.0,736,1,351.3,2009-12-04 12:27:59.615999688,2009-12-04 12:27:59.615999688,11,0,0
16193.0,237,2,630.43,2010-10-25 10:25:00.191999714,2011-04-17 11:44:59.712000112,38,1,0
16194.0,375,1,308.59999999999997,2010-11-29 13:27:59.904000207,2010-11-29 13:27:59.904000207,8,0,0
16195.0,723,1,323.25,2009-12-16 14:08:59.711999982,2009-12-16 14:08:59.711999982,16,0,0
16196.0,489,1,93.3,2010-08-08 11:39:59.903999827,2010-08-08 11:39:59.903999827,4,0,0
16197.0,469,9,2016.71,2009-12-16 11:44:00.096000043,2010-08-27 12:56:00.096000293,52,1,0
16198.0,75,2,1030.0410000000002,2010-09-28 13:59:00.096000043,2011-09-25 14:57:59.904000207,31,1,0
16199.0,392,7,942.75,2010-03-18 18:47:00.095999792,2010-11-12 12:54:59.615999939,2,1,0
16200.0,4,12,5643.45,2009-12-02 15:04:00.192000216,2011-12-05 14:39:59.903999827,361,1,1
16201.0,3,5,2112.12,2010-10-20 12:00:00.000000000,2011-12-06 16:02:00.384000311,86,1,0
16202.0,361,9,2501.9900000000002,2009-12-02 10:47:59.999999749,2010-12-14 10:43:00.192000095,105,1,0
16203.0,59,6,1114.54,2010-07-23 13:09:00.287999758,2011-10-12 12:31:00.191999844,56,1,0
16204.0,23,3,944.24,2009-12-08 17:44:00.096000043,2011-11-16 13:39:59.615999939,86,1,0
16205.0,31,7,1830.61,2010-06-15 11:57:59.904000207,2011-11-09 09:31:59.807999904,147,1,0
