row_index,column_name,value,verdict,reason,action
265,worst perimeter,214.0,Likely Real,"worst perimeter=214.0000 IQR outlier (bounds: [22.1750, 187.3350])",flagged
272,worst perimeter,195.9,Likely Real,"worst perimeter=195.9000 IQR outlier (bounds: [22.1750, 187.3350])",flagged
339,worst perimeter,202.4,Likely Real,"worst perimeter=202.4000 IQR outlier (bounds: [22.1750, 187.3350])",flagged
352,worst perimeter,229.3,Likely Real,"worst perimeter=229.3000 IQR outlier (bounds: [22.1750, 187.3350])",flagged
368,worst perimeter,199.5,Likely Real,"worst perimeter=199.5000 IQR outlier (bounds: [22.1750, 187.3350])",flagged
369,worst perimeter,195.0,Likely Real,"worst perimeter=195.0000 IQR outlier (bounds: [22.1750, 187.3350])",flagged
461,worst perimeter,251.2,Likely Real,"worst perimeter=251.2000 IQR outlier (bounds: [22.1750, 187.3350])",flagged
503,worst perimeter,211.5,Likely Real,"worst perimeter=211.5000 IQR outlier (bounds: [22.1750, 187.3350])",flagged
521,worst perimeter,205.7,Likely Real,"worst perimeter=205.7000 IQR outlier (bounds: [22.1750, 187.3350])",flagged
0,worst area,2019.0,Likely Real,"worst area=2019.0000 IQR outlier (bounds: [-337.7500, 1937.0500])",flagged
1,worst area,1956.0,Likely Real,"worst area=1956.0000 IQR outlier (bounds: [-337.7500, 1937.0500])",flagged
18,worst area,2398.0,Likely Real,"worst area=2398.0000 IQR outlier (bounds: [-337.7500, 1937.0500])",flagged
23,worst area,2615.0,Likely Real,"worst area=2615.0000 IQR outlier (bounds: [-337.7500, 1937.0500])",flagged
24,worst area,2215.0,Likely Real,"worst area=2215.0000 IQR outlier (bounds: [-337.7500, 1937.0500])",flagged
56,worst area,2145.0,Likely Real,"worst area=2145.0000 IQR outlier (bounds: [-337.7500, 1937.0500])",flagged
82,worst area,2562.0,Likely Real,"worst area=2562.0000 IQR outlier (bounds: [-337.7500, 1937.0500])",flagged
108,worst area,2360.0,Likely Real,"worst area=2360.0000 IQR outlier (bounds: [-337.7500, 1937.0500])",flagged
122,worst area,2073.0,Likely Real,"worst area=2073.0000 IQR outlier (bounds: [-337.7500, 1937.0500])",flagged
162,worst area,2232.0,Likely Real,"worst area=2232.0000 IQR outlier (bounds: [-337.7500, 1937.0500])",flagged
164,worst area,2403.0,Likely Real,"worst area=2403.0000 IQR outlier (bounds: [-337.7500, 1937.0500])",flagged
180,worst area,3216.0,Likely Real,"worst area=3216.0000 IQR outlier (bounds: [-337.7500, 1937.0500])",flagged
181,worst area,2089.0,Likely Real,"worst area=2089.0000 IQR outlier (bounds: [-337.7500, 1937.0500])",flagged
202,worst area,1986.0,Likely Real,"worst area=1986.0000 IQR outlier (bounds: [-337.7500, 1937.0500])",flagged
212,worst area,2499.0,Likely Real,"worst area=2499.0000 IQR outlier (bounds: [-337.7500, 1937.0500])",flagged
218,worst area,2009.0,Likely Real,"worst area=2009.0000 IQR outlier (bounds: [-337.7500, 1937.0500])",flagged
219,worst area,2477.0,Likely Real,"worst area=2477.0000 IQR outlier (bounds: [-337.7500, 1937.0500])",flagged
236,worst area,2944.0,Likely Real,"worst area=2944.0000 IQR outlier (bounds: [-337.7500, 1937.0500])",flagged
250,worst area,2010.0,Likely Real,"worst area=2010.0000 IQR outlier (bounds: [-337.7500, 1937.0500])",flagged
254,worst area,1972.0,Likely Real,"worst area=1972.0000 IQR outlier (bounds: [-337.7500, 1937.0500])",flagged
265,worst area,3432.0,Likely Real,"worst area=3432.0000 IQR outlier (bounds: [-337.7500, 1937.0500])",flagged
272,worst area,2384.0,Likely Real,"worst area=2384.0000 IQR outlier (bounds: [-337.7500, 1937.0500])",flagged
300,worst area,2053.0,Likely Real,"worst area=2053.0000 IQR outlier (bounds: [-337.7500, 1937.0500])",flagged
323,worst area,1938.0,Likely Real,"worst area=1938.0000 IQR outlier (bounds: [-337.7500, 1937.0500])",flagged
339,worst area,2906.0,Likely Real,"worst area=2906.0000 IQR outlier (bounds: [-337.7500, 1937.0500])",flagged
352,worst area,3234.0,Likely Real,"worst area=3234.0000 IQR outlier (bounds: [-337.7500, 1937.0500])",flagged
368,worst area,3143.0,Likely Real,"worst area=3143.0000 IQR outlier (bounds: [-337.7500, 1937.0500])",flagged
369,worst area,2227.0,Likely Real,"worst area=2227.0000 IQR outlier (bounds: [-337.7500, 1937.0500])",flagged
373,worst area,1946.0,Likely Real,"worst area=1946.0000 IQR outlier (bounds: [-337.7500, 1937.0500])",flagged
393,worst area,2081.0,Likely Real,"worst area=2081.0000 IQR outlier (bounds: [-337.7500, 1937.0500])",flagged
449,worst area,2022.0,Likely Real,"worst area=2022.0000 IQR outlier (bounds: [-337.7500, 1937.0500])",flagged
461,worst area,4254.0,Likely Real,"worst area=4254.0000 IQR outlier (bounds: [-337.7500, 1937.0500])",flagged
503,worst area,2782.0,Likely Real,"worst area=2782.0000 IQR outlier (bounds: [-337.7500, 1937.0500])",flagged
521,worst area,2642.0,Likely Real,"worst area=2642.0000 IQR outlier (bounds: [-337.7500, 1937.0500])",flagged
564,worst area,2027.0,Likely Real,"worst area=2027.0000 IQR outlier (bounds: [-337.7500, 1937.0500])",flagged
3,worst smoothness,0.2098,Likely Real,"worst smoothness=0.2098 IQR outlier (bounds: [0.0725, 0.1901])",flagged
41,worst smoothness,0.1909,Likely Real,"worst smoothness=0.1909 IQR outlier (bounds: [0.0725, 0.1901])",flagged
192,worst smoothness,0.07117,Likely Real,"worst smoothness=0.0712 IQR outlier (bounds: [0.0725, 0.1901])",flagged
203,worst smoothness,0.2226,Likely Real,"worst smoothness=0.2226 IQR outlier (bounds: [0.0725, 0.1901])",flagged
379,worst smoothness,0.2184,Likely Real,"worst smoothness=0.2184 IQR outlier (bounds: [0.0725, 0.1901])",flagged
504,worst smoothness,0.1902,Likely Real,"worst smoothness=0.1902 IQR outlier (bounds: [0.0725, 0.1901])",flagged
505,worst smoothness,0.2006,Likely Real,"worst smoothness=0.2006 IQR outlier (bounds: [0.0725, 0.1901])",flagged
0,worst compactness,0.6656,Likely Real,"worst compactness=0.6656 IQR outlier (bounds: [-0.1407, 0.6270])",flagged
3,worst compactness,0.8663,Likely Real,"worst compactness=0.8663 IQR outlier (bounds: [-0.1407, 0.6270])",flagged
9,worst compactness,1.058,Likely Real,"worst compactness=1.0580 IQR outlier (bounds: [-0.1407, 0.6270])",flagged
14,worst compactness,0.7725,Likely Real,"worst compactness=0.7725 IQR outlier (bounds: [-0.1407, 0.6270])",flagged
15,worst compactness,0.6577,Likely Real,"worst compactness=0.6577 IQR outlier (bounds: [-0.1407, 0.6270])",flagged
26,worst compactness,0.6643,Likely Real,"worst compactness=0.6643 IQR outlier (bounds: [-0.1407, 0.6270])",flagged
33,worst compactness,0.659,Likely Real,"worst compactness=0.6590 IQR outlier (bounds: [-0.1407, 0.6270])",flagged
42,worst compactness,0.7444,Likely Real,"worst compactness=0.7444 IQR outlier (bounds: [-0.1407, 0.6270])",flagged
72,worst compactness,0.7394,Likely Real,"worst compactness=0.7394 IQR outlier (bounds: [-0.1407, 0.6270])",flagged
108,worst compactness,0.6997,Likely Real,"worst compactness=0.6997 IQR outlier (bounds: [-0.1407, 0.6270])",flagged
181,worst compactness,0.7584,Likely Real,"worst compactness=0.7584 IQR outlier (bounds: [-0.1407, 0.6270])",flagged
190,worst compactness,0.9327,Likely Real,"worst compactness=0.9327 IQR outlier (bounds: [-0.1407, 0.6270])",flagged
379,worst compactness,0.9379,Likely Real,"worst compactness=0.9379 IQR outlier (bounds: [-0.1407, 0.6270])",flagged
430,worst compactness,0.709,Likely Real,"worst compactness=0.7090 IQR outlier (bounds: [-0.1407, 0.6270])",flagged
562,worst compactness,0.7917,Likely Real,"worst compactness=0.7917 IQR outlier (bounds: [-0.1407, 0.6270])",flagged
567,worst compactness,0.8681,Likely Real,"worst compactness=0.8681 IQR outlier (bounds: [-0.1407, 0.6270])",flagged
9,worst concavity,1.105,Likely Real,"worst concavity=1.1050 IQR outlier (bounds: [-0.2881, 0.7855])",flagged
68,worst concavity,1.252,Likely Real,"worst concavity=1.2520 IQR outlier (bounds: [-0.2881, 0.7855])",flagged
108,worst concavity,0.9608,Likely Real,"worst concavity=0.9608 IQR outlier (bounds: [-0.2881, 0.7855])",flagged
152,worst concavity,0.8216,Likely Real,"worst concavity=0.8216 IQR outlier (bounds: [-0.2881, 0.7855])",flagged
190,worst concavity,0.8488,Likely Real,"worst concavity=0.8488 IQR outlier (bounds: [-0.2881, 0.7855])",flagged
202,worst concavity,0.7892,Likely Real,"worst concavity=0.7892 IQR outlier (bounds: [-0.2881, 0.7855])",flagged
252,worst concavity,0.8489,Likely Real,"worst concavity=0.8489 IQR outlier (bounds: [-0.2881, 0.7855])",flagged
379,worst concavity,0.8402,Likely Real,"worst concavity=0.8402 IQR outlier (bounds: [-0.2881, 0.7855])",flagged
400,worst concavity,0.9034,Likely Real,"worst concavity=0.9034 IQR outlier (bounds: [-0.2881, 0.7855])",flagged
430,worst concavity,0.9019,Likely Real,"worst concavity=0.9019 IQR outlier (bounds: [-0.2881, 0.7855])",flagged
562,worst concavity,1.17,Likely Real,"worst concavity=1.1700 IQR outlier (bounds: [-0.2881, 0.7855])",flagged
567,worst concavity,0.9387,Likely Real,"worst concavity=0.9387 IQR outlier (bounds: [-0.2881, 0.7855])",flagged
0,worst symmetry,0.4601,Likely Real,"worst symmetry=0.4601 IQR outlier (bounds: [0.1492, 0.4192])",flagged
3,worst symmetry,0.6638,Likely Real,"worst symmetry=0.6638 IQR outlier (bounds: [0.1492, 0.4192])",flagged
8,worst symmetry,0.4378,Likely Real,"worst symmetry=0.4378 IQR outlier (bounds: [0.1492, 0.4192])",flagged
9,worst symmetry,0.4366,Likely Real,"worst symmetry=0.4366 IQR outlier (bounds: [0.1492, 0.4192])",flagged
15,worst symmetry,0.4218,Likely Real,"worst symmetry=0.4218 IQR outlier (bounds: [0.1492, 0.4192])",flagged
22,worst symmetry,0.4667,Likely Real,"worst symmetry=0.4667 IQR outlier (bounds: [0.1492, 0.4192])",flagged
26,worst symmetry,0.4264,Likely Real,"worst symmetry=0.4264 IQR outlier (bounds: [0.1492, 0.4192])",flagged
31,worst symmetry,0.4761,Likely Real,"worst symmetry=0.4761 IQR outlier (bounds: [0.1492, 0.4192])",flagged
34,worst symmetry,0.427,Likely Real,"worst symmetry=0.4270 IQR outlier (bounds: [0.1492, 0.4192])",flagged
35,worst symmetry,0.4863,Likely Real,"worst symmetry=0.4863 IQR outlier (bounds: [0.1492, 0.4192])",flagged
42,worst symmetry,0.467,Likely Real,"worst symmetry=0.4670 IQR outlier (bounds: [0.1492, 0.4192])",flagged
68,worst symmetry,0.4228,Likely Real,"worst symmetry=0.4228 IQR outlier (bounds: [0.1492, 0.4192])",flagged
78,worst symmetry,0.544,Likely Real,"worst symmetry=0.5440 IQR outlier (bounds: [0.1492, 0.4192])",flagged
119,worst symmetry,0.4882,Likely Real,"worst symmetry=0.4882 IQR outlier (bounds: [0.1492, 0.4192])",flagged
146,worst symmetry,0.5774,Likely Real,"worst symmetry=0.5774 IQR outlier (bounds: [0.1492, 0.4192])",flagged
190,worst symmetry,0.5166,Likely Real,"worst symmetry=0.5166 IQR outlier (bounds: [0.1492, 0.4192])",flagged
199,worst symmetry,0.4753,Likely Real,"worst symmetry=0.4753 IQR outlier (bounds: [0.1492, 0.4192])",flagged
203,worst symmetry,0.4432,Likely Real,"worst symmetry=0.4432 IQR outlier (bounds: [0.1492, 0.4192])",flagged
214,worst symmetry,0.4724,Likely Real,"worst symmetry=0.4724 IQR outlier (bounds: [0.1492, 0.4192])",flagged
323,worst symmetry,0.5558,Likely Real,"worst symmetry=0.5558 IQR outlier (bounds: [0.1492, 0.4192])",flagged
351,worst symmetry,0.4245,Likely Real,"worst symmetry=0.4245 IQR outlier (bounds: [0.1492, 0.4192])",flagged
370,worst symmetry,0.4824,Likely Real,"worst symmetry=0.4824 IQR outlier (bounds: [0.1492, 0.4192])",flagged
489,worst symmetry,0.4677,Likely Real,"worst symmetry=0.4677 IQR outlier (bounds: [0.1492, 0.4192])",flagged
3,worst fractal dimension,0.173,Likely Real,"worst fractal dimension=0.1730 IQR outlier (bounds: [0.0405, 0.1230])",flagged
5,worst fractal dimension,0.1244,Likely Real,"worst fractal dimension=0.1244 IQR outlier (bounds: [0.0405, 0.1230])",flagged
9,worst fractal dimension,0.2075,Likely Real,"worst fractal dimension=0.2075 IQR outlier (bounds: [0.0405, 0.1230])",flagged
14,worst fractal dimension,0.1431,Likely Real,"worst fractal dimension=0.1431 IQR outlier (bounds: [0.0405, 0.1230])",flagged
15,worst fractal dimension,0.1341,Likely Real,"worst fractal dimension=0.1341 IQR outlier (bounds: [0.0405, 0.1230])",flagged
26,worst fractal dimension,0.1275,Likely Real,"worst fractal dimension=0.1275 IQR outlier (bounds: [0.0405, 0.1230])",flagged
31,worst fractal dimension,0.1402,Likely Real,"worst fractal dimension=0.1402 IQR outlier (bounds: [0.0405, 0.1230])",flagged
34,worst fractal dimension,0.1233,Likely Real,"worst fractal dimension=0.1233 IQR outlier (bounds: [0.0405, 0.1230])",flagged
72,worst fractal dimension,0.1339,Likely Real,"worst fractal dimension=0.1339 IQR outlier (bounds: [0.0405, 0.1230])",flagged
105,worst fractal dimension,0.1405,Likely Real,"worst fractal dimension=0.1405 IQR outlier (bounds: [0.0405, 0.1230])",flagged
118,worst fractal dimension,0.1252,Likely Real,"worst fractal dimension=0.1252 IQR outlier (bounds: [0.0405, 0.1230])",flagged
151,worst fractal dimension,0.1486,Likely Real,"worst fractal dimension=0.1486 IQR outlier (bounds: [0.0405, 0.1230])",flagged
152,worst fractal dimension,0.1259,Likely Real,"worst fractal dimension=0.1259 IQR outlier (bounds: [0.0405, 0.1230])",flagged
181,worst fractal dimension,0.1284,Likely Real,"worst fractal dimension=0.1284 IQR outlier (bounds: [0.0405, 0.1230])",flagged
190,worst fractal dimension,0.1446,Likely Real,"worst fractal dimension=0.1446 IQR outlier (bounds: [0.0405, 0.1230])",flagged
229,worst fractal dimension,0.1243,Likely Real,"worst fractal dimension=0.1243 IQR outlier (bounds: [0.0405, 0.1230])",flagged
242,worst fractal dimension,0.1297,Likely Real,"worst fractal dimension=0.1297 IQR outlier (bounds: [0.0405, 0.1230])",flagged
252,worst fractal dimension,0.1297,Likely Real,"worst fractal dimension=0.1297 IQR outlier (bounds: [0.0405, 0.1230])",flagged
379,worst fractal dimension,0.1403,Likely Real,"worst fractal dimension=0.1403 IQR outlier (bounds: [0.0405, 0.1230])",flagged
465,worst fractal dimension,0.1249,Likely Real,"worst fractal dimension=0.1249 IQR outlier (bounds: [0.0405, 0.1230])",flagged
504,worst fractal dimension,0.1252,Likely Real,"worst fractal dimension=0.1252 IQR outlier (bounds: [0.0405, 0.1230])",flagged
505,worst fractal dimension,0.1364,Likely Real,"worst fractal dimension=0.1364 IQR outlier (bounds: [0.0405, 0.1230])",flagged
562,worst fractal dimension,0.1409,Likely Real,"worst fractal dimension=0.1409 IQR outlier (bounds: [0.0405, 0.1230])",flagged
567,worst fractal dimension,0.124,Likely Real,"worst fractal dimension=0.1240 IQR outlier (bounds: [0.0405, 0.1230])",flagged
