euribor3m,y,mo_prediction,mo_probability
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,1,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,1,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,1,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,1,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,1,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,1,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,1,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,1,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,1,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1841304948852641,0,0,0.2
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,1,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,1,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,1,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,1,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,1,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,1,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,1,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,1,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,1,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,1,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,1,0,0.0
-0.1946364390378768,1,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,1,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
-0.1946364390378768,0,0,0.0
